date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000156,7.99,7.94,8.01,7.87,100499,79762012.2,1.75,-0.63,-0.05,0.59
2025-09-23,000156,7.93,7.87,7.94,7.69,157498,122395043.34,3.15,-0.88,-0.07,0.93
2025-09-24,000156,7.82,8.1,8.1,7.74,180434,144153602.6,4.57,2.92,0.23,1.06
2025-09-25,000156,8.1,8.12,8.2,8.07,163348,133013792.06,1.6,0.25,0.02,0.96
2025-09-26,000156,8.11,8.06,8.2,8.02,124204,100237558.0,2.22,-0.74,-0.06,0.73
2025-09-29,000156,8.07,8.08,8.13,7.96,112680,90417787.0,2.11,0.25,0.02,0.66
2025-09-30,000156,8.07,8.03,8.11,8.01,80738,65029680.51,1.24,-0.62,-0.05,0.47
2025-10-09,000156,8.06,7.95,8.07,7.89,142687,113643870.42,2.24,-1.0,-0.08,0.84
2025-10-10,000156,7.93,7.98,8.0,7.92,94569,75323856.0,1.01,0.38,0.03,0.56
2025-10-13,000156,7.81,7.76,7.85,7.66,216889,167971002.4,2.38,-2.76,-0.22,1.28
2025-10-14,000156,7.78,7.7,7.8,7.67,153891,119049612.9,1.68,-0.77,-0.06,0.91
2025-10-15,000156,7.69,7.78,7.78,7.68,106096,82177132.1,1.3,1.04,0.08,0.62
2025-10-16,000156,7.77,7.74,7.8,7.73,89610,69519383.16,0.9,-0.51,-0.04,0.53
2025-10-17,000156,7.75,7.62,7.76,7.62,128326,98580608.0,1.81,-1.55,-0.12,0.75
2025-10-20,000156,7.66,7.67,7.7,7.63,72748,55780554.95,0.92,0.66,0.05,0.43
2025-10-21,000156,7.7,7.93,8.09,7.68,234689,184979535.5,5.35,3.39,0.26,1.38
2025-10-22,000156,7.84,7.94,7.98,7.81,144121,114224618.17,2.14,0.13,0.01,0.85
2025-10-23,000156,7.94,7.97,7.99,7.87,116352,92305132.0,1.51,0.38,0.03,0.68
2025-10-24,000156,7.98,7.94,8.0,7.92,89674,71291241.13,1.0,-0.38,-0.03,0.53
2025-10-27,000156,7.95,7.91,7.99,7.88,103758,82046443.5,1.39,-0.38,-0.03,0.61
2025-10-28,000156,7.9,7.89,7.94,7.87,69680,55080618.62,0.88,-0.25,-0.02,0.41
2025-10-29,000156,7.91,7.87,7.92,7.79,79539,62362230.76,1.65,-0.25,-0.02,0.47
2025-10-30,000156,7.85,7.81,7.9,7.78,66524,52148616.0,1.52,-0.76,-0.06,0.39
2025-10-31,000156,7.8,7.89,7.93,7.79,134403,105760472.26,1.79,1.02,0.08,0.79
2025-11-03,000156,7.91,8.11,8.12,7.91,223780,179692826.1,2.66,2.79,0.22,1.32
2025-11-04,000156,8.12,8.13,8.15,8.05,170388,137908777.0,1.23,0.25,0.02,1.0
2025-11-05,000156,8.07,8.15,8.24,8.05,157973,129022504.73,2.34,0.25,0.02,0.93
