date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000509,3.15,3.48,3.48,3.12,837449,285544612.0,11.39,10.13,0.32,7.8
2025-09-23,000509,3.42,3.39,3.46,3.29,843399,283009101.9,4.89,-2.59,-0.09,7.86
2025-09-24,000509,3.39,3.41,3.44,3.33,472214,160479742.0,3.24,0.59,0.02,4.4
2025-09-25,000509,3.43,3.33,3.45,3.31,310929,104350750.0,4.11,-2.35,-0.08,2.9
2025-09-26,000509,3.31,3.27,3.34,3.26,227484,75068913.0,2.4,-1.8,-0.06,2.12
2025-09-29,000509,3.29,3.3,3.32,3.25,186136,61255893.5,2.14,0.92,0.03,1.73
2025-09-30,000509,3.3,3.24,3.31,3.23,169771,55433196.0,2.42,-1.82,-0.06,1.58
2025-10-09,000509,3.24,3.23,3.26,3.18,223535,71734905.5,2.47,-0.31,-0.01,2.08
2025-10-10,000509,3.22,3.24,3.27,3.2,206250,66840050.25,2.17,0.31,0.01,1.92
2025-10-13,000509,3.1,3.22,3.23,3.02,219358,69125412.0,6.48,-0.62,-0.02,2.04
2025-10-14,000509,3.23,3.16,3.26,3.14,183140,58447192.0,3.73,-1.86,-0.06,1.71
2025-10-15,000509,3.16,3.18,3.21,3.14,124193,39444737.0,2.22,0.63,0.02,1.16
2025-10-16,000509,3.18,3.13,3.2,3.13,124326,39247000.06,2.2,-1.57,-0.05,1.16
2025-10-17,000509,3.13,3.06,3.16,3.06,137290,42613185.0,3.19,-2.24,-0.07,1.28
2025-10-20,000509,3.08,3.14,3.15,3.07,127089,39582397.25,2.61,2.61,0.08,1.18
2025-10-21,000509,3.16,3.45,3.45,3.14,794344,268033256.34,9.87,9.87,0.31,7.4
2025-10-22,000509,3.53,3.8,3.8,3.48,925976,336753353.34,9.28,10.14,0.35,8.63
2025-10-23,000509,3.88,3.7,4.18,3.66,2395039,957585548.66,13.68,-2.63,-0.1,22.32
2025-10-24,000509,3.55,3.57,3.62,3.39,1802544,629373312.66,6.22,-3.51,-0.13,16.8
2025-10-27,000509,3.67,3.57,3.75,3.52,1082321,389946429.58,6.44,0.0,0.0,10.09
2025-10-28,000509,3.62,3.68,3.9,3.62,1181599,443031698.47,7.84,3.08,0.11,11.01
2025-10-29,000509,3.61,3.69,3.71,3.54,820295,298187181.02,4.62,0.27,0.01,7.64
2025-10-30,000509,3.65,3.51,3.68,3.5,562894,199975048.62,4.88,-4.88,-0.18,5.25
2025-10-31,000509,3.58,3.61,3.81,3.57,567777,206950275.0,6.84,2.85,0.1,5.29
2025-11-03,000509,3.66,3.74,3.77,3.6,587476,218516627.87,4.71,3.6,0.13,5.47
2025-11-04,000509,3.72,3.74,3.8,3.67,505572,188526002.25,3.48,0.0,0.0,4.71
2025-11-05,000509,3.69,3.8,3.83,3.67,474097,179826631.43,4.28,1.6,0.06,4.42
2025-11-06,000509,3.78,3.75,3.82,3.7,355540,132782314.0,3.16,-1.32,-0.05,3.31
2025-11-07,000509,3.75,3.68,3.75,3.67,317464,117172722.5,2.13,-1.87,-0.07,2.96
2025-11-10,000509,3.68,3.72,3.73,3.62,249519,92076589.0,2.99,1.09,0.04,2.33
2025-11-11,000509,3.73,3.77,3.8,3.69,266737,100182914.0,2.96,1.34,0.05,2.49
2025-11-12,000509,3.74,3.76,3.81,3.7,251429,94236340.0,2.92,-0.27,-0.01,2.34
2025-11-13,000509,3.74,3.83,3.83,3.7,335452,127380685.2,3.46,1.86,0.07,3.13
2025-11-14,000509,3.8,3.81,3.88,3.78,271111,103774347.0,2.61,-0.52,-0.02,2.53
2025-11-17,000509,3.87,3.94,3.99,3.8,408865,160178101.87,4.99,3.41,0.13,3.81
2025-11-18,000509,3.94,3.79,3.95,3.75,373686,142628838.5,5.08,-3.81,-0.15,3.48
