date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000036,4.42,4.74,4.86,4.39,1010072,476768706.67,10.63,7.24,0.32,7.21
2025-09-23,000036,4.74,4.85,4.99,4.7,755709,364384834.29,6.12,2.32,0.11,5.39
2025-09-24,000036,4.89,5.01,5.06,4.77,621345,306090437.57,5.98,3.3,0.16,4.43
2025-09-25,000036,5.03,4.92,5.1,4.92,474575,237055941.26,3.59,-1.8,-0.09,3.39
2025-09-26,000036,4.88,4.43,4.88,4.43,907547,421701446.56,9.15,-9.96,-0.49,6.48
2025-09-29,000036,4.5,4.36,4.52,4.34,440297,194011299.08,4.06,-1.58,-0.07,3.14
2025-09-30,000036,4.38,4.35,4.43,4.3,307536,133689744.67,2.98,-0.23,-0.01,2.19
2025-10-09,000036,4.35,4.18,4.38,4.15,351550,147750308.15,5.29,-3.91,-0.17,2.51
2025-10-10,000036,4.19,4.37,4.41,4.15,366935,158134982.88,6.22,4.55,0.19,2.62
2025-10-13,000036,4.25,4.18,4.26,4.12,338150,141235470.58,3.2,-4.35,-0.19,2.41
2025-10-14,000036,4.2,4.16,4.35,4.13,323190,136808584.99,5.26,-0.48,-0.02,2.31
2025-10-15,000036,4.17,4.19,4.19,4.11,161386,67212274.6,1.92,0.72,0.03,1.15
2025-10-16,000036,4.18,4.07,4.18,4.05,213480,87820238.74,3.1,-2.86,-0.12,1.52
2025-10-17,000036,4.08,3.96,4.11,3.95,231355,92622731.24,3.93,-2.7,-0.11,1.65
2025-10-20,000036,3.98,3.99,4.02,3.95,144387,57556225.39,1.77,0.76,0.03,1.03
2025-10-21,000036,3.99,4.04,4.06,3.94,167541,67262933.49,3.01,1.25,0.05,1.2
2025-10-22,000036,4.04,4.05,4.11,4.03,130953,53179194.0,1.98,0.25,0.01,0.93
2025-10-23,000036,4.11,4.07,4.14,3.99,154027,62333768.04,3.7,0.49,0.02,1.1
2025-10-24,000036,4.09,4.04,4.09,4.01,154447,62453888.72,1.97,-0.74,-0.03,1.1
2025-10-27,000036,4.07,4.03,4.08,4.0,187158,75517247.98,1.98,-0.25,-0.01,1.34
2025-10-28,000036,4.03,4.0,4.06,3.99,136852,54965764.6,1.74,-0.74,-0.03,0.98
2025-10-29,000036,4.01,3.99,4.01,3.94,145150,57610742.27,1.75,-0.25,-0.01,1.04
2025-10-30,000036,3.98,3.86,3.98,3.86,218319,85406317.4,3.01,-3.26,-0.13,1.56
2025-10-31,000036,3.94,4.09,4.18,3.94,522857,213560354.69,6.22,5.96,0.23,3.73
2025-11-03,000036,4.09,4.13,4.17,4.02,269579,110934778.0,3.67,0.98,0.04,1.92
2025-11-04,000036,4.15,4.07,4.16,4.05,168043,68660893.2,2.66,-1.45,-0.06,1.2
2025-11-05,000036,4.05,4.11,4.13,4.04,149750,61340586.57,2.21,0.98,0.04,1.07
2025-11-06,000036,4.12,4.09,4.13,4.06,117368,47967364.08,1.7,-0.49,-0.02,0.84
2025-11-07,000036,4.09,4.08,4.12,4.06,115390,47112523.52,1.47,-0.24,-0.01,0.82
2025-11-10,000036,4.07,4.12,4.12,4.06,138851,56872853.11,1.47,0.98,0.04,0.99
2025-11-11,000036,4.12,4.45,4.53,4.1,876219,386331442.61,10.44,8.01,0.33,6.25
2025-11-12,000036,4.48,4.31,4.53,4.29,556381,242185893.41,5.39,-3.15,-0.14,3.97
2025-11-13,000036,4.39,4.62,4.74,4.35,976937,450103480.41,9.05,7.19,0.31,6.97
2025-11-14,000036,4.64,4.8,5.08,4.63,1366876,672329160.79,9.74,3.9,0.18,9.76
2025-11-17,000036,4.75,5.28,5.28,4.75,2045542,1058287820.63,11.04,10.0,0.48,14.6
2025-11-18,000036,5.44,5.1,5.55,5.1,1612104,848018256.46,8.52,-3.41,-0.18,11.51
2025-11-19,000036,5.09,4.59,5.12,4.59,1298104,621160812.34,10.39,-10.0,-0.51,9.26
2025-11-20,000036,4.59,4.58,4.71,4.53,1025617,474328112.0,3.92,-0.22,-0.01,7.32
2025-11-21,000036,4.47,4.26,4.59,4.2,881842,386657747.34,8.52,-6.99,-0.32,6.29
2025-11-24,000036,4.27,4.22,4.35,4.16,548456,233287463.99,4.46,-0.94,-0.04,3.91
2025-11-25,000036,4.24,4.29,4.34,4.2,450273,192707358.04,3.32,1.66,0.07,3.21
2025-11-26,000036,4.28,4.24,4.35,4.22,300134,128374116.65,3.03,-1.17,-0.05,2.14
2025-11-27,000036,4.23,4.22,4.32,4.19,321544,136512491.5,3.07,-0.47,-0.02,2.29
2025-11-28,000036,4.2,4.31,4.31,4.18,287292,122160596.76,3.08,2.13,0.09,2.05
2025-12-01,000036,4.32,4.74,4.74,4.3,594519,275419824.52,10.21,9.98,0.43,4.24
2025-12-02,000036,4.9,4.78,5.05,4.72,1406231,676464911.08,6.96,0.84,0.04,10.04
2025-12-03,000036,4.82,4.67,4.82,4.65,542013,255072931.65,3.56,-2.3,-0.11,3.87
2025-12-04,000036,4.65,4.68,4.72,4.52,481376,223343595.38,4.28,0.21,0.01,3.44
2025-12-05,000036,4.68,4.63,4.68,4.55,348099,160744531.05,2.78,-1.07,-0.05,2.48
2025-12-08,000036,4.69,4.72,4.79,4.61,516986,243643290.12,3.89,1.94,0.09,3.69
2025-12-09,000036,4.7,4.76,4.82,4.5,805480,376862268.33,6.78,0.85,0.04,5.75
2025-12-10,000036,4.76,4.83,4.88,4.64,634350,303802858.48,5.04,1.47,0.07,4.53
2025-12-11,000036,4.8,4.68,4.85,4.68,416624,198045142.12,3.52,-3.11,-0.15,2.97
2025-12-12,000036,4.7,4.74,4.85,4.68,446693,213155293.9,3.63,1.28,0.06,3.19
2025-12-15,000036,4.66,5.06,5.12,4.66,788464,390059691.27,9.7,6.75,0.32,5.63
2025-12-16,000036,5.04,4.86,5.11,4.8,522704,256590329.35,6.13,-3.95,-0.2,3.73
2025-12-17,000036,4.84,5.03,5.05,4.75,558244,275752332.6,6.17,3.5,0.17,3.98
2025-12-18,000036,5.1,4.99,5.22,4.97,599944,305643466.82,4.97,-0.8,-0.04,4.28
2025-12-19,000036,5.06,5.49,5.49,5.02,1299645,704124836.15,9.42,10.02,0.5,9.28
2025-12-22,000036,5.8,5.57,6.04,5.54,1991905,1151843925.91,9.11,1.46,0.08,14.22
2025-12-23,000036,6.13,6.13,6.13,6.13,211073,129387565.1,0.0,10.05,0.56,1.51
2025-12-24,000036,6.74,6.74,6.74,6.41,998652,668684167.34,5.38,9.95,0.61,7.13
2025-12-25,000036,6.88,7.1,7.35,6.59,3345733,2341581759.41,11.28,5.34,0.36,23.88
2025-12-26,000036,7.81,7.81,7.81,7.81,520684,406654219.62,0.0,10.0,0.71,3.72
2025-12-29,000036,7.74,7.03,7.74,7.03,1603574,1157451342.48,9.09,-9.99,-0.78,11.44
2025-12-30,000036,6.75,6.74,6.93,6.33,2280412,1507499000.1,8.53,-4.13,-0.29,16.28
2025-12-31,000036,6.64,6.6,6.87,6.43,1347210,896170169.34,6.53,-2.08,-0.14,9.62
2026-01-05,000036,6.5,6.43,6.55,5.97,1729450,1082126326.49,8.79,-2.58,-0.17,12.34
2026-01-06,000036,6.82,6.49,6.98,6.18,1961314,1282437838.3,12.44,0.93,0.06,14.0
2026-01-07,000036,6.44,6.28,6.6,6.02,1771597,1109704269.36,8.94,-3.24,-0.21,12.64
2026-01-08,000036,6.18,6.39,6.84,6.15,1666493,1090761491.32,10.99,1.75,0.11,11.89
2026-01-09,000036,6.3,6.73,6.75,6.25,1223300,795552426.74,7.82,5.32,0.34,8.73
2026-01-12,000036,6.84,6.85,7.13,6.7,1768223,1225540598.17,6.39,1.78,0.12,12.62
2026-01-13,000036,6.85,6.96,7.44,6.65,1670306,1161083483.99,11.53,1.61,0.11,11.92
2026-01-14,000036,6.93,6.92,7.27,6.85,1376338,969981957.42,6.03,-0.57,-0.04,9.82
2026-01-15,000036,6.99,6.74,7.03,6.66,692380,470439776.08,5.35,-2.6,-0.18,4.94
2026-01-16,000036,6.83,6.73,7.2,6.59,680330,461977470.78,9.05,-0.15,-0.01,4.86
2026-01-19,000036,6.7,6.23,6.7,6.17,902819,574049052.57,7.88,-7.43,-0.5,6.44
2026-01-20,000036,6.21,5.61,6.35,5.61,1006086,590586174.99,11.88,-9.95,-0.62,7.18
