date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000426,26.15,26.58,26.59,25.65,606486,1580166396.7,3.77,6.53,1.63,3.42
2025-09-23,000426,27.58,27.03,27.75,26.4,506541,1369105242.83,5.08,1.69,0.45,2.85
2025-09-24,000426,26.77,27.8,28.16,26.6,475644,1308834134.82,5.77,2.85,0.77,2.68
2025-09-25,000426,27.78,27.14,27.81,27.0,422612,1151469156.54,2.91,-2.37,-0.66,2.38
2025-09-26,000426,27.51,28.42,28.88,27.43,499647,1412506983.94,5.34,4.72,1.28,2.81
2025-09-29,000426,29.44,31.26,31.26,29.0,772158,2337944387.89,7.95,9.99,2.84,4.35
2025-09-30,000426,33.0,32.89,33.85,32.62,878840,2910403289.07,3.93,5.21,1.63,4.95
2025-10-09,000426,35.0,36.18,36.18,34.39,745380,2644882035.51,5.44,10.0,3.29,4.2
2025-10-10,000426,35.74,36.3,39.38,35.6,1105085,4040327461.76,10.45,0.33,0.12,6.23
2025-10-13,000426,36.0,37.8,37.8,33.3,1357420,4805827196.02,12.4,4.13,1.5,7.65
2025-10-14,000426,39.3,34.97,39.89,34.02,1430144,5288102186.62,15.53,-7.49,-2.83,8.06
2025-10-15,000426,35.18,34.55,35.48,33.08,1016638,3453369320.72,6.86,-1.2,-0.42,5.73
2025-10-16,000426,35.47,34.28,36.12,34.0,822920,2886218697.12,6.14,-0.78,-0.27,4.64
2025-10-17,000426,34.96,32.45,35.05,32.36,963402,3217608088.19,7.85,-5.34,-1.83,5.43
2025-10-20,000426,31.56,31.23,32.2,30.88,947474,2979079532.13,4.07,-3.76,-1.22,5.34
2025-10-21,000426,31.16,30.98,31.56,30.74,664223,2068689728.03,2.63,-0.8,-0.25,3.74
2025-10-22,000426,28.5,30.61,30.96,28.5,959887,2882486599.31,7.94,-1.19,-0.37,5.41
2025-10-23,000426,30.32,30.34,30.6,29.4,579279,1730782364.73,3.92,-0.88,-0.27,3.26
2025-10-24,000426,30.55,30.34,30.82,30.01,388073,1178250650.58,2.67,0.0,0.0,2.19
2025-10-27,000426,30.5,30.73,30.9,29.86,628965,1911410210.49,3.43,1.29,0.39,3.54
2025-10-28,000426,30.81,29.54,30.82,29.46,587802,1757823088.85,4.43,-3.87,-1.19,3.31
2025-10-29,000426,29.97,31.18,31.23,29.86,596309,1819558635.55,4.64,5.55,1.64,3.36
2025-10-30,000426,30.77,30.55,31.35,30.49,554408,1712664007.61,2.76,-2.02,-0.63,3.12
2025-10-31,000426,31.4,30.57,31.6,30.51,620088,1928712136.76,3.57,0.07,0.02,3.49
2025-11-03,000426,30.09,29.83,30.52,28.68,601793,1771314023.38,6.02,-2.42,-0.74,3.39
2025-11-04,000426,29.43,27.83,29.78,27.61,851751,2420966075.5,7.27,-6.7,-2.0,4.8
2025-11-05,000426,27.25,28.47,28.66,27.1,534781,1499866271.01,5.61,2.3,0.64,3.01
2025-11-06,000426,28.47,29.1,29.26,28.33,397993,1148011551.23,3.27,2.21,0.63,2.24
2025-11-07,000426,29.0,29.17,29.58,28.78,316257,922936103.7,2.75,0.24,0.07,1.78
2025-11-10,000426,29.9,30.0,30.33,29.63,575322,1722522510.42,2.4,2.85,0.83,3.24
2025-11-11,000426,31.34,29.86,31.56,29.82,714438,2176327505.07,5.8,-0.47,-0.14,4.02
2025-11-12,000426,30.12,30.45,31.25,29.88,676511,2060019711.46,4.59,1.98,0.59,3.81
2025-11-13,000426,32.22,33.5,33.5,31.84,1065087,3506638450.22,5.45,10.02,3.05,6.0
2025-11-14,000426,32.61,32.03,33.38,31.88,932163,3045740116.03,4.48,-4.39,-1.47,5.25
