date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000155,10.24,10.06,10.28,10.01,202780,207633928.39,2.64,-1.57,-0.16,1.1
2025-09-23,000155,10.06,9.97,10.08,9.84,189806,191645629.55,2.39,-0.89,-0.09,1.03
2025-09-24,000155,9.93,10.12,10.12,9.93,162599,165775788.72,1.91,1.5,0.15,0.88
2025-09-25,000155,10.08,10.04,10.31,10.03,211233,217719866.0,2.77,-0.79,-0.08,1.14
2025-09-26,000155,10.0,10.02,10.19,9.98,175434,180177237.51,2.09,-0.2,-0.02,0.95
2025-09-29,000155,10.08,10.22,10.26,10.05,240297,248541261.18,2.1,2.0,0.2,1.3
2025-09-30,000155,10.24,10.32,10.37,10.17,248390,259918228.37,1.96,0.98,0.1,1.35
2025-10-09,000155,10.42,10.75,10.78,10.39,633906,688543689.67,3.78,4.17,0.43,3.43
2025-10-10,000155,10.73,10.54,10.73,10.5,333748,358888894.74,2.14,-1.95,-0.21,1.81
2025-10-13,000155,10.19,10.55,10.56,10.17,318270,335445160.46,3.7,0.09,0.01,1.72
2025-10-14,000155,10.7,10.55,10.8,10.5,310272,330346040.32,2.84,0.0,0.0,1.68
2025-10-15,000155,10.63,10.58,10.73,10.49,230633,244309271.3,2.27,0.28,0.03,1.25
2025-10-16,000155,10.58,10.48,10.59,10.44,196361,205963007.84,1.42,-0.95,-0.1,1.06
2025-10-17,000155,10.46,10.37,10.71,10.34,280819,294771403.68,3.53,-1.05,-0.11,1.52
2025-10-20,000155,10.47,10.47,10.56,10.4,200965,210435734.1,1.54,0.96,0.1,1.09
2025-10-21,000155,10.51,10.6,10.7,10.46,300964,319896969.3,2.29,1.24,0.13,1.63
2025-10-22,000155,10.56,10.45,10.61,10.44,191193,200568345.0,1.6,-1.42,-0.15,1.04
2025-10-23,000155,10.45,10.93,11.12,10.38,642155,692952635.15,7.08,4.59,0.48,3.48
2025-10-24,000155,10.92,10.99,11.26,10.84,581708,644383540.8,3.84,0.55,0.06,3.15
2025-10-27,000155,11.21,11.05,11.27,11.0,397784,440733870.02,2.46,0.55,0.06,2.15
2025-10-28,000155,11.06,11.09,11.25,11.02,433177,483085808.76,2.08,0.36,0.04,2.35
2025-10-29,000155,11.15,12.2,12.2,11.13,785858,921463240.8,9.65,10.01,1.11,4.26
2025-10-30,000155,12.52,12.36,12.68,12.25,1411644,1754681873.35,3.52,1.31,0.16,7.65
2025-10-31,000155,12.45,12.29,12.62,12.22,858229,1063958838.05,3.24,-0.57,-0.07,4.65
2025-11-03,000155,12.27,12.16,12.46,12.0,523124,634372941.13,3.74,-1.06,-0.13,2.83
2025-11-04,000155,12.07,11.8,12.16,11.7,529144,629229448.15,3.78,-2.96,-0.36,2.87
2025-11-05,000155,11.71,12.12,12.2,11.64,558876,667489847.13,4.75,2.71,0.32,3.03
2025-11-06,000155,12.12,12.33,12.58,12.12,667011,825555082.37,3.8,1.73,0.21,3.61
2025-11-07,000155,12.35,12.67,12.9,12.33,707902,891672713.96,4.62,2.76,0.34,3.83
2025-11-10,000155,12.87,12.66,12.93,12.62,653177,832428341.57,2.45,-0.08,-0.01,3.54
2025-11-11,000155,12.67,12.5,12.77,12.43,405587,509892326.82,2.69,-1.26,-0.16,2.2
2025-11-12,000155,12.41,12.27,12.43,12.11,384409,470920997.16,2.56,-1.84,-0.23,2.08
2025-11-13,000155,12.34,12.96,13.12,12.34,736115,947836414.03,6.36,5.62,0.69,3.99
2025-11-14,000155,12.92,12.62,13.0,12.55,441914,562518861.29,3.47,-2.62,-0.34,2.39
2025-11-17,000155,12.95,13.33,13.54,12.88,859530,1137707074.87,5.23,5.63,0.71,4.66
2025-11-18,000155,13.45,13.19,13.8,13.08,863738,1157277630.93,5.4,-1.05,-0.14,4.68
2025-11-19,000155,13.39,13.88,14.51,13.33,1467962,2063324084.8,8.95,5.23,0.69,7.95
2025-11-20,000155,13.88,14.05,14.44,13.67,1351094,1906727328.24,5.55,1.22,0.17,7.32
2025-11-21,000155,13.27,12.65,13.4,12.65,723822,928556575.38,5.34,-9.96,-1.4,3.92
2025-11-24,000155,12.3,11.75,12.39,11.42,1018429,1196161279.46,7.67,-7.11,-0.9,5.52
2025-11-25,000155,11.97,12.22,12.33,11.75,627185,755208377.25,4.94,4.0,0.47,3.4
2025-11-26,000155,12.41,12.12,12.52,12.11,486075,596626977.55,3.36,-0.82,-0.1,2.63
2025-11-27,000155,12.1,12.11,12.45,12.07,369530,451660259.0,3.14,-0.08,-0.01,2.0
2025-11-28,000155,12.11,12.36,12.52,12.09,366750,453836502.24,3.55,2.06,0.25,1.99
2025-12-01,000155,12.44,12.41,12.84,12.36,385317,482589088.34,3.88,0.4,0.05,2.09
2025-12-02,000155,12.3,12.04,12.32,12.03,283538,342858850.63,2.34,-2.98,-0.37,1.54
2025-12-03,000155,12.06,11.74,12.14,11.68,311569,368798612.79,3.82,-2.49,-0.3,1.69
2025-12-04,000155,11.7,11.57,11.82,11.5,248373,289103337.99,2.73,-1.45,-0.17,1.35
2025-12-05,000155,11.61,11.6,11.69,11.38,272503,314728749.64,2.68,0.26,0.03,1.48
2025-12-08,000155,11.63,11.84,11.93,11.57,343389,403659796.93,3.1,2.07,0.24,1.86
2025-12-09,000155,11.76,11.36,11.77,11.35,366562,422010557.87,3.55,-4.05,-0.48,1.99
2025-12-10,000155,11.36,11.55,11.62,11.26,309352,354678438.41,3.17,1.67,0.19,1.68
2025-12-11,000155,11.7,11.48,11.75,11.45,285164,331031497.64,2.6,-0.61,-0.07,1.54
2025-12-12,000155,11.6,11.56,11.69,11.34,324204,373451815.47,3.05,0.7,0.08,1.76
2025-12-15,000155,11.48,11.43,11.67,11.37,204438,234530170.33,2.6,-1.12,-0.13,1.11
2025-12-16,000155,11.42,11.32,11.52,11.1,275039,309968566.54,3.67,-0.96,-0.11,1.49
2025-12-17,000155,11.65,11.82,11.88,11.47,565369,663273759.16,3.62,4.42,0.5,3.06
2025-12-18,000155,11.7,11.44,11.88,11.44,346350,402837774.61,3.72,-3.21,-0.38,1.88
2025-12-19,000155,11.44,11.74,11.84,11.36,379139,440158249.32,4.2,2.62,0.3,2.05
