date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000516,5.0,4.95,5.01,4.92,195461,96524171.34,1.8,-1.0,-0.05,0.89
2025-09-23,000516,4.93,4.85,4.95,4.8,244080,118279727.28,3.03,-2.02,-0.1,1.11
2025-09-24,000516,4.86,4.9,4.92,4.83,140438,68535485.18,1.86,1.03,0.05,0.64
2025-09-25,000516,4.89,4.88,4.96,4.87,168633,82824859.88,1.84,-0.41,-0.02,0.76
2025-09-26,000516,4.88,4.86,4.9,4.82,117570,57166055.54,1.64,-0.41,-0.02,0.53
2025-09-29,000516,4.85,4.85,4.87,4.79,146323,70732783.0,1.65,-0.21,-0.01,0.66
2025-09-30,000516,4.85,4.85,4.86,4.82,116662,56518507.0,0.82,0.0,0.0,0.53
2025-10-09,000516,4.84,4.83,4.85,4.74,234249,112231835.22,2.27,-0.41,-0.02,1.06
2025-10-10,000516,4.81,4.87,4.91,4.79,201180,97820345.94,2.48,0.83,0.04,0.91
2025-10-13,000516,4.81,4.98,5.07,4.74,356417,175594795.39,6.78,2.26,0.11,1.62
2025-10-14,000516,4.95,4.94,4.98,4.93,173138,85762580.7,1.0,-0.8,-0.04,0.79
2025-10-15,000516,4.95,4.97,4.98,4.93,121218,60070556.3,1.01,0.61,0.03,0.55
2025-10-16,000516,4.97,4.91,4.97,4.91,107776,53161547.5,1.21,-1.21,-0.06,0.49
2025-10-17,000516,4.91,4.83,4.93,4.83,123766,60354442.0,2.04,-1.63,-0.08,0.56
2025-10-20,000516,4.85,4.83,4.87,4.8,125124,60368092.5,1.45,0.0,0.0,0.57
2025-10-21,000516,4.83,4.86,4.87,4.8,121743,58963109.8,1.45,0.62,0.03,0.55
2025-10-22,000516,4.85,4.88,4.9,4.84,123129,60104833.17,1.23,0.41,0.02,0.56
2025-10-23,000516,4.86,4.89,4.9,4.85,100878,49142048.51,1.02,0.2,0.01,0.46
2025-10-24,000516,4.89,4.87,4.92,4.86,98392,48001814.1,1.23,-0.41,-0.02,0.45
2025-10-27,000516,4.89,4.89,4.92,4.86,135585,66371084.1,1.23,0.41,0.02,0.61
2025-10-28,000516,4.9,4.87,4.92,4.87,147973,72298322.22,1.02,-0.41,-0.02,0.67
2025-10-29,000516,4.87,4.84,4.88,4.81,131822,63736556.0,1.44,-0.62,-0.03,0.6
2025-10-30,000516,4.8,4.76,4.82,4.74,210405,100524523.11,1.65,-1.65,-0.08,0.95
2025-10-31,000516,4.76,4.8,4.82,4.76,129766,62115908.8,1.26,0.84,0.04,0.59
2025-11-03,000516,4.8,4.8,4.84,4.79,140965,67660541.0,1.04,0.0,0.0,0.64
2025-11-04,000516,4.81,4.78,4.82,4.77,139023,66527518.0,1.04,-0.42,-0.02,0.63
2025-11-05,000516,4.78,4.78,4.8,4.75,148547,70997366.5,1.05,0.0,0.0,0.67
2025-11-06,000516,4.77,4.76,4.78,4.73,192596,91438167.5,1.05,-0.42,-0.02,0.87
2025-11-07,000516,4.75,4.77,4.78,4.74,118846,56613032.5,0.84,0.21,0.01,0.54
2025-11-10,000516,4.77,4.88,4.92,4.76,343395,166901316.22,3.35,2.31,0.11,1.56
2025-11-11,000516,4.87,4.92,4.92,4.83,235636,115140465.26,1.84,0.82,0.04,1.07
2025-11-12,000516,4.92,5.01,5.04,4.89,464763,231032260.08,3.05,1.83,0.09,2.11
2025-11-13,000516,4.98,4.97,4.99,4.93,249531,123682897.26,1.2,-0.8,-0.04,1.13
2025-11-14,000516,4.96,4.96,5.02,4.94,209902,104591275.0,1.61,-0.2,-0.01,0.95
2025-11-17,000516,4.94,4.96,4.96,4.91,148742,73376213.46,1.01,0.0,0.0,0.67
2025-11-18,000516,4.95,4.91,4.97,4.89,159953,78605511.53,1.61,-1.01,-0.05,0.73
2025-11-19,000516,4.9,4.85,4.92,4.83,139832,67972633.55,1.83,-1.22,-0.06,0.63
2025-11-20,000516,4.86,4.79,4.87,4.79,127430,61395622.59,1.65,-1.24,-0.06,0.58
2025-11-21,000516,4.78,4.61,4.8,4.61,325624,152320017.58,3.97,-3.76,-0.18,1.48
2025-11-24,000516,4.62,4.65,4.67,4.61,119756,55602372.24,1.3,0.87,0.04,0.54
2025-11-25,000516,4.67,4.69,4.71,4.65,114250,53592622.88,1.29,0.86,0.04,0.52
2025-11-26,000516,4.7,4.71,4.81,4.69,159660,75844505.67,2.56,0.43,0.02,0.72
2025-11-27,000516,4.71,4.76,4.84,4.68,150065,71532168.26,3.4,1.06,0.05,0.68
2025-11-28,000516,4.76,4.76,4.76,4.7,97329,46077991.6,1.26,0.0,0.0,0.44
2025-12-01,000516,4.76,4.84,4.91,4.74,207466,100504296.36,3.57,1.68,0.08,0.94
2025-12-02,000516,4.85,4.82,4.86,4.78,116343,55900584.01,1.65,-0.41,-0.02,0.53
2025-12-03,000516,4.83,4.86,4.87,4.77,211022,102051030.76,2.07,0.83,0.04,0.96
2025-12-04,000516,4.83,4.7,4.86,4.7,225435,107067273.0,3.29,-3.29,-0.16,1.02
2025-12-05,000516,4.71,4.73,4.74,4.68,113269,53293270.71,1.28,0.64,0.03,0.51
2025-12-08,000516,4.72,4.68,4.74,4.67,168554,79090658.24,1.48,-1.06,-0.05,0.76
2025-12-09,000516,4.67,4.72,4.8,4.65,181543,85719533.9,3.21,0.85,0.04,0.82
2025-12-10,000516,4.7,4.71,4.72,4.68,82053,38545654.0,0.85,-0.21,-0.01,0.37
2025-12-11,000516,4.71,4.58,4.71,4.58,215560,99440314.0,2.76,-2.76,-0.13,0.98
2025-12-12,000516,4.58,4.58,4.59,4.54,103708,47330764.82,1.09,0.0,0.0,0.47
2025-12-15,000516,4.57,4.55,4.59,4.52,118712,54067428.0,1.53,-0.66,-0.03,0.54
2025-12-16,000516,4.53,4.5,4.55,4.48,113768,51254844.18,1.54,-1.1,-0.05,0.52
2025-12-17,000516,4.48,4.57,4.6,4.48,298611,135014724.03,2.67,1.56,0.07,1.35
2025-12-18,000516,4.54,4.68,4.8,4.51,390360,182290369.41,6.35,2.41,0.11,1.77
2025-12-19,000516,4.66,4.64,4.68,4.6,187155,86751244.0,1.71,-0.85,-0.04,0.85
2025-12-22,000516,4.62,4.53,4.62,4.52,242778,110751562.0,2.16,-2.37,-0.11,1.1
2025-12-23,000516,4.53,4.48,4.53,4.44,182190,81551080.5,1.99,-1.1,-0.05,0.83
2025-12-24,000516,4.47,4.49,4.5,4.45,84308,37784939.69,1.12,0.22,0.01,0.38
2025-12-25,000516,4.48,4.49,4.5,4.48,85728,38487146.08,0.45,0.0,0.0,0.39
2025-12-26,000516,4.48,4.47,4.5,4.46,91509,40954472.56,0.89,-0.45,-0.02,0.42
2025-12-29,000516,4.46,4.4,4.46,4.39,173291,76477406.78,1.57,-1.57,-0.07,0.79
2025-12-30,000516,4.37,4.32,4.39,4.3,225174,97615027.7,2.05,-1.82,-0.08,1.02
2025-12-31,000516,4.31,4.29,4.32,4.27,155475,66711216.0,1.16,-0.69,-0.03,0.71
2026-01-05,000516,4.33,4.72,4.72,4.33,577752,267453395.11,9.09,10.02,0.43,2.62
2026-01-06,000516,5.19,5.19,5.19,5.19,475257,246658388.19,0.0,9.96,0.47,2.16
2026-01-07,000516,5.3,5.12,5.6,5.09,2977286,1586503283.2,9.83,-1.35,-0.07,13.5
2026-01-08,000516,4.91,5.09,5.23,4.91,1825271,924229541.7,6.25,-0.59,-0.03,8.28
2026-01-09,000516,4.99,4.93,5.01,4.91,1216191,601810993.11,1.96,-3.14,-0.16,5.52
2026-01-12,000516,4.99,5.12,5.14,4.98,1181598,599306984.81,3.25,3.85,0.19,5.36
