date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000419,5.98,5.88,6.01,5.83,76896,45354385.41,2.99,-2.49,-0.15,1.41
2025-09-23,000419,5.9,5.72,5.9,5.61,93027,53044586.0,4.93,-2.72,-0.16,1.71
2025-09-24,000419,5.7,5.81,5.83,5.68,48172,27829166.0,2.62,1.57,0.09,0.89
2025-09-25,000419,5.81,5.74,5.84,5.71,51166,29484271.26,2.24,-1.2,-0.07,0.94
2025-09-26,000419,5.75,5.72,5.81,5.7,62666,36049178.57,1.92,-0.35,-0.02,1.15
2025-09-29,000419,5.71,5.78,5.79,5.62,55232,31607584.0,2.97,1.05,0.06,1.02
2025-09-30,000419,5.8,5.76,5.82,5.75,41456,23970215.77,1.21,-0.35,-0.02,0.76
2025-10-09,000419,5.75,5.77,5.84,5.68,67235,38683254.84,2.78,0.17,0.01,1.24
2025-10-10,000419,5.74,5.83,5.86,5.73,63277,36819353.6,2.25,1.04,0.06,1.16
2025-10-13,000419,5.69,5.82,5.82,5.61,72198,41421988.2,3.6,-0.17,-0.01,1.33
2025-10-14,000419,5.83,5.88,5.91,5.81,76642,44997133.47,1.72,1.03,0.06,1.41
2025-10-15,000419,5.9,5.94,5.97,5.86,73186,43509996.34,1.87,1.02,0.06,1.35
2025-10-16,000419,5.95,5.91,5.98,5.9,58140,34552007.91,1.35,-0.51,-0.03,1.07
2025-10-17,000419,5.9,5.88,5.97,5.86,65217,38620061.16,1.86,-0.51,-0.03,1.2
2025-10-20,000419,5.89,5.91,5.94,5.85,52561,30949402.45,1.53,0.51,0.03,0.97
2025-10-21,000419,5.92,6.03,6.04,5.9,105471,63214305.86,2.37,2.03,0.12,1.94
2025-10-22,000419,6.02,6.07,6.1,6.0,96233,58410618.4,1.66,0.66,0.04,1.77
2025-10-23,000419,6.09,6.11,6.14,6.04,92630,56329475.62,1.65,0.66,0.04,1.7
2025-10-24,000419,6.11,6.02,6.14,6.02,83615,50732581.0,1.96,-1.47,-0.09,1.54
2025-10-27,000419,6.07,6.08,6.14,6.01,108923,66200361.0,2.16,1.0,0.06,2.0
2025-10-28,000419,6.07,6.1,6.13,6.07,84154,51289127.6,0.99,0.33,0.02,1.55
2025-10-29,000419,6.11,6.06,6.12,5.99,65763,39694628.15,2.13,-0.66,-0.04,1.21
2025-10-30,000419,6.07,5.98,6.07,5.97,55973,33670148.96,1.65,-1.32,-0.08,1.03
2025-10-31,000419,5.99,6.05,6.07,5.99,68183,41183229.34,1.34,1.17,0.07,1.25
2025-11-03,000419,6.1,6.16,6.18,6.07,100838,61779810.0,1.82,1.82,0.11,1.86
2025-11-04,000419,6.16,6.22,6.22,6.12,97180,60130670.96,1.62,0.97,0.06,1.79
2025-11-05,000419,6.2,6.24,6.27,6.13,93863,58556917.0,2.25,0.32,0.02,1.73
2025-11-06,000419,6.23,6.18,6.25,6.13,74953,46372344.8,1.92,-0.96,-0.06,1.38
2025-11-07,000419,6.19,6.18,6.22,6.16,56643,35087333.97,0.97,0.0,0.0,1.04
2025-11-10,000419,6.21,6.33,6.38,6.17,107935,67753174.72,3.4,2.43,0.15,1.99
2025-11-11,000419,6.35,6.36,6.39,6.25,116419,73771112.5,2.21,0.47,0.03,2.14
2025-11-12,000419,6.39,6.34,6.44,6.32,78555,50003388.33,1.89,-0.31,-0.02,1.45
2025-11-13,000419,6.34,6.39,6.4,6.29,68490,43403452.8,1.74,0.79,0.05,1.26
2025-11-14,000419,6.36,6.41,6.48,6.35,78575,50577826.8,2.03,0.31,0.02,1.45
2025-11-17,000419,6.41,6.46,6.49,6.38,75864,48841331.6,1.72,0.78,0.05,1.4
2025-11-18,000419,6.46,6.38,6.47,6.33,70093,44660745.4,2.17,-1.24,-0.08,1.29
2025-11-19,000419,6.42,6.39,6.47,6.34,79905,51087413.6,2.04,0.16,0.01,1.47
2025-11-20,000419,6.37,6.29,6.4,6.21,95077,59872018.2,2.97,-1.56,-0.1,1.75
2025-11-21,000419,6.27,6.01,6.32,6.0,110779,67866815.0,5.09,-4.45,-0.28,2.04
2025-11-24,000419,6.11,6.18,6.21,6.08,110048,67731271.55,2.16,2.83,0.17,2.02
2025-11-25,000419,6.2,6.27,6.31,6.12,79585,49847610.0,3.07,1.46,0.09,1.46
2025-11-26,000419,6.28,6.33,6.39,6.25,72564,45987105.0,2.23,0.96,0.06,1.33
2025-11-27,000419,6.33,6.42,6.45,6.3,96579,61862329.2,2.37,1.42,0.09,1.78
2025-11-28,000419,6.4,6.54,6.54,6.32,116608,75201225.6,3.43,1.87,0.12,2.15
2025-12-01,000419,6.5,6.5,6.57,6.44,113798,73890084.0,1.99,-0.61,-0.04,2.09
2025-12-02,000419,6.48,6.53,6.57,6.43,107645,70097324.68,2.15,0.46,0.03,1.98
2025-12-03,000419,6.55,6.47,6.56,6.46,93311,60596083.47,1.53,-0.92,-0.06,1.72
2025-12-04,000419,6.47,6.33,6.48,6.3,85045,54128504.0,2.78,-2.16,-0.14,1.56
2025-12-05,000419,6.33,6.44,6.45,6.25,73751,47047095.0,3.16,1.74,0.11,1.36
2025-12-08,000419,6.46,6.35,6.48,6.33,75107,47994116.0,2.33,-1.4,-0.09,1.38
2025-12-09,000419,6.35,6.27,6.41,6.18,176587,110540014.06,3.62,-1.26,-0.08,3.25
2025-12-10,000419,6.32,6.36,6.45,6.29,143465,91485494.28,2.55,1.44,0.09,2.64
2025-12-11,000419,6.38,6.12,6.39,6.08,154012,94917353.0,4.87,-3.77,-0.24,2.83
2025-12-12,000419,6.12,5.98,6.12,5.96,136080,82180326.0,2.61,-2.29,-0.14,2.5
2025-12-15,000419,5.96,6.06,6.14,5.95,101766,61527463.09,3.18,1.34,0.08,1.87
2025-12-16,000419,6.08,6.22,6.36,6.07,160408,100095716.8,4.79,2.64,0.16,2.95
2025-12-17,000419,6.28,6.26,6.37,6.15,158784,99798208.0,3.54,0.64,0.04,2.92
2025-12-18,000419,6.23,6.41,6.45,6.19,176374,112288617.2,4.15,2.4,0.15,3.24
2025-12-19,000419,6.43,7.05,7.05,6.37,623910,427110355.62,10.61,9.98,0.64,11.48
