date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000510,5.16,5.11,5.19,5.05,146855,75001622.09,2.71,-0.97,-0.05,2.42
2025-09-23,000510,5.11,5.14,5.15,4.95,214172,108059294.14,3.91,0.59,0.03,3.53
2025-09-24,000510,5.11,5.2,5.21,5.11,146599,75933399.17,1.95,1.17,0.06,2.42
2025-09-25,000510,5.22,5.46,5.68,5.17,781401,430207044.81,9.81,5.0,0.26,12.88
2025-09-26,000510,5.4,5.41,5.51,5.3,476516,258449691.48,3.85,-0.92,-0.05,7.85
2025-09-29,000510,5.46,5.43,5.49,5.3,252012,136327300.0,3.51,0.37,0.02,4.15
2025-09-30,000510,5.49,5.64,5.72,5.42,587725,329969429.38,5.52,3.87,0.21,9.69
2025-10-09,000510,5.68,5.71,5.77,5.58,483947,274288671.0,3.37,1.24,0.07,7.98
2025-10-10,000510,5.66,5.57,5.72,5.56,313374,176257669.0,2.8,-2.45,-0.14,5.17
2025-10-13,000510,5.29,5.67,5.75,5.28,402075,225164780.0,8.44,1.8,0.1,6.63
2025-10-14,000510,5.77,5.65,5.88,5.62,393866,225349757.67,4.59,-0.35,-0.02,6.49
2025-10-15,000510,5.63,5.61,5.68,5.55,215789,120906386.61,2.3,-0.71,-0.04,3.56
2025-10-16,000510,5.61,5.69,5.71,5.53,343344,193521775.16,3.21,1.43,0.08,5.66
2025-10-17,000510,5.65,5.51,5.71,5.51,295415,165424497.0,3.51,-3.16,-0.18,4.87
2025-10-20,000510,5.6,5.49,5.63,5.45,210295,116215303.0,3.27,-0.36,-0.02,3.47
2025-10-21,000510,5.53,5.61,5.66,5.46,264537,148047068.04,3.64,2.19,0.12,4.36
2025-10-22,000510,5.6,5.49,5.63,5.48,173217,95853902.49,2.67,-2.14,-0.12,2.86
2025-10-23,000510,5.48,5.48,5.5,5.4,147869,80535721.0,1.82,-0.18,-0.01,2.44
2025-10-24,000510,5.5,5.43,5.7,5.39,346437,191969182.7,5.66,-0.91,-0.05,5.71
2025-10-27,000510,5.43,5.54,5.6,5.36,324971,179035954.26,4.42,2.03,0.11,5.36
2025-10-28,000510,5.54,5.59,5.67,5.44,255224,142150503.12,4.15,0.9,0.05,4.21
2025-10-29,000510,5.59,5.46,5.63,5.43,273204,149743261.8,3.58,-2.33,-0.13,4.5
2025-10-30,000510,5.48,5.59,5.71,5.37,412980,229530746.25,6.23,2.38,0.13,6.81
2025-10-31,000510,5.57,5.6,5.69,5.54,309699,174354826.0,2.68,0.18,0.01,5.1
