date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000011,9.12,9.02,9.12,8.86,92471,83062834.96,2.83,-1.96,-0.18,1.76
2025-09-23,000011,9.03,8.95,9.03,8.61,103557,90944956.07,4.66,-0.78,-0.07,1.97
2025-09-24,000011,8.85,9.14,9.45,8.82,190182,175374008.08,7.04,2.12,0.19,3.61
2025-09-25,000011,9.14,9.06,9.24,8.95,124695,113121375.87,3.17,-0.88,-0.08,2.37
2025-09-26,000011,9.05,9.1,9.35,9.03,129016,119096908.58,3.53,0.44,0.04,2.45
2025-09-29,000011,9.1,9.09,9.13,8.83,94757,85121674.6,3.3,-0.11,-0.01,1.8
2025-09-30,000011,9.01,9.3,9.38,9.0,128824,119546037.59,4.18,2.31,0.21,2.45
2025-10-09,000011,9.3,9.13,9.33,8.9,142860,129386373.16,4.62,-1.83,-0.17,2.71
2025-10-10,000011,9.11,9.52,9.67,9.06,215936,202990848.84,6.68,4.27,0.39,4.1
2025-10-13,000011,9.35,9.85,10.2,9.26,313818,309404909.88,9.87,3.47,0.33,5.96
2025-10-14,000011,10.03,9.79,10.29,9.68,228804,226848327.52,6.19,-0.61,-0.06,4.35
2025-10-15,000011,9.76,9.42,9.78,9.36,150761,142892246.55,4.29,-3.78,-0.37,2.86
2025-10-16,000011,9.39,10.05,10.36,9.33,393792,393293341.06,10.93,6.69,0.63,7.48
2025-10-17,000011,10.05,9.76,10.08,9.73,277012,274464024.55,3.48,-2.89,-0.29,5.26
2025-10-20,000011,9.94,9.71,10.0,9.66,145293,142029055.0,3.48,-0.51,-0.05,2.76
2025-10-21,000011,9.78,10.03,10.08,9.66,191324,190576896.76,4.33,3.3,0.32,3.63
2025-10-22,000011,10.05,10.27,10.5,9.99,250025,257262701.25,5.08,2.39,0.24,4.75
2025-10-23,000011,11.3,11.3,11.3,11.3,98270,111045190.4,0.0,10.03,1.03,1.87
2025-10-24,000011,11.0,10.35,11.07,10.22,459470,483363384.17,7.52,-8.41,-0.95,8.73
2025-10-27,000011,10.29,10.05,10.46,10.0,237207,240813304.16,4.44,-2.9,-0.3,4.51
2025-10-28,000011,10.12,11.06,11.06,9.93,365786,385903495.22,11.24,10.05,1.01,6.95
2025-10-29,000011,11.34,11.17,11.64,11.08,448761,508518035.15,5.06,0.99,0.11,8.52
2025-10-30,000011,11.16,10.98,11.31,10.72,304608,333288474.72,5.28,-1.7,-0.19,5.79
2025-10-31,000011,11.07,11.16,11.41,11.0,288130,322849802.65,3.73,1.64,0.18,5.47
2025-11-03,000011,10.9,10.73,11.05,10.45,233487,248580401.92,5.38,-3.85,-0.43,4.43
2025-11-04,000011,10.62,10.44,10.66,10.3,170217,178140592.0,3.36,-2.7,-0.29,3.23
2025-11-05,000011,10.3,10.46,10.47,10.22,133172,138293988.0,2.39,0.19,0.02,2.53
2025-11-06,000011,10.45,10.3,10.47,10.27,120698,125233458.9,1.91,-1.53,-0.16,2.29
2025-11-07,000011,10.21,10.17,10.28,10.11,117173,119425280.54,1.65,-1.26,-0.13,2.23
2025-11-10,000011,10.2,10.11,10.26,10.09,110913,112561385.0,1.67,-0.59,-0.06,2.11
