date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000421,6.36,6.28,6.53,6.23,148477,94055245.0,4.75,-0.48,-0.03,2.59
2025-09-23,000421,6.22,6.16,6.26,5.98,165408,100874804.7,4.46,-1.91,-0.12,2.88
2025-09-24,000421,6.17,6.46,6.75,6.16,360455,235197141.34,9.58,4.87,0.3,6.28
2025-09-25,000421,6.31,6.22,6.4,6.22,217744,136524689.58,2.79,-3.72,-0.24,3.79
2025-09-26,000421,6.21,6.21,6.28,6.13,115947,72210217.02,2.41,-0.16,-0.01,2.02
2025-09-29,000421,6.21,6.27,6.3,6.1,108238,67485142.52,3.22,0.97,0.06,1.88
2025-09-30,000421,6.28,6.26,6.3,6.23,71133,44502680.75,1.12,-0.16,-0.01,1.24
2025-10-09,000421,6.25,6.32,6.32,6.23,94146,59149362.58,1.44,0.96,0.06,1.64
2025-10-10,000421,6.29,6.52,6.6,6.29,300296,195569821.0,4.91,3.16,0.2,5.23
2025-10-13,000421,6.31,6.43,6.46,6.28,153770,98325373.42,2.76,-1.38,-0.09,2.68
2025-10-14,000421,6.45,6.69,6.73,6.44,362965,240945902.36,4.51,4.04,0.26,6.32
2025-10-15,000421,6.62,6.66,6.76,6.58,223853,148698214.5,2.69,-0.45,-0.03,3.9
2025-10-16,000421,6.7,6.68,6.74,6.57,215865,143561639.26,2.55,0.3,0.02,3.76
2025-10-17,000421,6.65,6.67,6.79,6.59,246676,164883972.05,2.99,-0.15,-0.01,4.3
2025-10-20,000421,6.66,6.9,6.9,6.61,446372,304163913.46,4.35,3.45,0.23,7.77
2025-10-21,000421,7.0,6.81,7.03,6.75,330243,224919599.72,4.06,-1.3,-0.09,5.75
2025-10-22,000421,6.78,6.71,6.85,6.66,236012,158869052.87,2.79,-1.47,-0.1,4.11
2025-10-23,000421,6.73,6.87,7.14,6.68,339663,233084328.2,6.86,2.38,0.16,5.91
2025-10-24,000421,6.8,6.68,6.82,6.65,233483,157014733.68,2.47,-2.77,-0.19,4.07
2025-10-27,000421,6.66,6.66,6.72,6.6,138836,92438025.66,1.8,-0.3,-0.02,2.42
2025-10-28,000421,7.11,7.33,7.33,7.07,326206,236959185.97,3.9,10.06,0.67,5.68
2025-10-29,000421,7.5,7.22,7.96,7.08,977226,720418841.96,12.01,-1.5,-0.11,17.02
2025-10-30,000421,7.18,7.01,7.29,6.98,549055,389029517.59,4.29,-2.91,-0.21,9.56
2025-10-31,000421,6.99,7.01,7.17,6.92,425667,299603424.0,3.57,0.0,0.0,7.41
2025-11-03,000421,7.1,7.24,7.35,6.99,456479,329217773.95,5.14,3.28,0.23,7.95
2025-11-04,000421,7.19,7.3,7.43,7.12,406198,295824682.05,4.28,0.83,0.06,7.07
2025-11-05,000421,7.22,7.34,7.43,7.18,368082,270584087.79,3.42,0.55,0.04,6.41
2025-11-06,000421,7.34,7.31,7.39,7.22,274919,201014809.3,2.32,-0.41,-0.03,4.79
2025-11-07,000421,7.3,7.4,7.51,7.26,291133,215157581.8,3.42,1.23,0.09,5.07
2025-11-10,000421,7.36,7.27,7.39,7.24,272147,198316770.0,2.03,-1.76,-0.13,4.74
2025-11-11,000421,7.32,7.46,7.51,7.27,303039,225393479.8,3.3,2.61,0.19,5.28
2025-11-12,000421,7.54,7.53,7.9,7.46,398230,302582636.5,5.9,0.94,0.07,6.93
2025-11-13,000421,7.7,7.9,8.18,7.52,586910,460610167.1,8.76,4.91,0.37,10.22
2025-11-14,000421,7.87,8.0,8.09,7.78,475771,376820124.67,3.92,1.27,0.1,8.28
2025-11-17,000421,7.92,7.65,7.92,7.63,384539,296504878.47,3.63,-4.38,-0.35,6.7
2025-11-18,000421,7.64,7.52,7.67,7.42,242995,182730575.6,3.27,-1.7,-0.13,4.23
2025-11-19,000421,7.5,7.29,7.53,7.27,213848,157045670.54,3.46,-3.06,-0.23,3.72
2025-11-20,000421,7.33,7.37,7.62,7.28,323247,240801250.36,4.66,1.1,0.08,5.63
2025-11-21,000421,7.27,7.03,7.36,7.02,284190,202989474.0,4.61,-4.61,-0.34,4.95
2025-11-24,000421,7.15,6.99,7.17,6.85,168928,117599429.98,4.55,-0.57,-0.04,2.94
2025-11-25,000421,7.0,7.14,7.19,6.98,137759,97901800.0,3.0,2.15,0.15,2.4
2025-11-26,000421,7.15,7.08,7.3,7.06,161650,116016119.0,3.36,-0.84,-0.06,2.81
2025-11-27,000421,7.08,7.12,7.19,7.01,148070,105357574.28,2.54,0.56,0.04,2.58
