date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000061,9.16,8.77,9.16,8.74,338654,299601373.27,4.58,-4.36,-0.4,2.0
2025-09-23,000061,8.75,8.48,8.83,8.37,306874,261383151.68,5.25,-3.31,-0.29,1.81
2025-09-24,000061,8.46,8.47,8.6,8.32,185156,156879430.15,3.3,-0.12,-0.01,1.09
2025-09-25,000061,8.48,8.27,8.49,8.26,181810,151653741.66,2.72,-2.36,-0.2,1.07
2025-09-26,000061,8.23,8.2,8.37,8.11,188893,155488532.58,3.14,-0.85,-0.07,1.11
2025-09-29,000061,8.15,8.07,8.18,7.88,219446,175482054.78,3.66,-1.59,-0.13,1.29
2025-09-30,000061,8.12,8.02,8.15,7.99,170201,137036974.12,1.98,-0.62,-0.05,1.0
2025-10-09,000061,8.02,8.09,8.13,7.93,185468,148938303.82,2.49,0.87,0.07,1.09
2025-10-10,000061,8.11,8.25,8.34,8.07,253902,208159780.18,3.34,1.98,0.16,1.5
2025-10-13,000061,8.1,8.3,8.36,8.0,281532,230847155.24,4.36,0.61,0.05,1.66
2025-10-14,000061,8.4,8.49,8.93,8.37,442056,380574977.17,6.75,2.29,0.19,2.61
2025-10-15,000061,8.51,8.5,8.58,8.4,242619,206327367.06,2.12,0.12,0.01,1.43
2025-10-16,000061,8.48,8.54,8.79,8.41,256099,220043999.93,4.47,0.47,0.04,1.51
2025-10-17,000061,8.54,8.2,8.64,8.16,208434,173634469.26,5.62,-3.98,-0.34,1.23
2025-10-20,000061,8.23,8.2,8.34,8.14,142673,117087007.45,2.44,0.0,0.0,0.84
2025-10-21,000061,8.2,9.02,9.02,8.15,353928,306150523.51,10.61,10.0,0.82,2.09
2025-10-22,000061,9.26,8.94,9.39,8.85,505901,461193137.4,5.99,-0.89,-0.08,2.98
2025-10-23,000061,9.11,9.07,9.19,8.81,411297,370875952.82,4.25,1.45,0.13,2.42
2025-10-24,000061,9.02,8.87,9.07,8.75,302250,267947030.21,3.53,-2.21,-0.2,1.78
2025-10-27,000061,8.8,9.13,9.22,8.71,326053,295054641.86,5.75,2.93,0.26,1.92
2025-10-28,000061,8.98,8.4,8.98,8.37,423384,361858433.26,6.68,-8.0,-0.73,2.49
2025-10-29,000061,8.45,8.64,8.84,8.29,279157,237929582.4,6.55,2.86,0.24,1.65
2025-10-30,000061,8.75,8.48,8.86,8.48,209682,181460986.98,4.4,-1.85,-0.16,1.24
2025-10-31,000061,8.5,8.55,8.62,8.44,150479,128321729.17,2.12,0.83,0.07,0.89
2025-11-03,000061,8.55,8.7,8.75,8.35,177497,152582885.63,4.68,1.75,0.15,1.05
2025-11-04,000061,8.69,8.6,8.76,8.49,141890,122550707.09,3.1,-1.15,-0.1,0.84
2025-11-05,000061,8.48,8.49,8.59,8.45,124548,105993224.3,1.63,-1.28,-0.11,0.73
2025-11-06,000061,8.48,8.4,8.55,8.32,170549,143154772.07,2.71,-1.06,-0.09,1.01
2025-11-07,000061,8.38,8.34,8.56,8.31,148837,125157540.56,2.98,-0.71,-0.06,0.88
2025-11-10,000061,8.38,8.41,8.5,8.24,177836,149197795.46,3.12,0.84,0.07,1.05
2025-11-11,000061,8.46,9.25,9.25,8.36,378236,339181391.49,10.58,9.99,0.84,2.23
2025-11-12,000061,9.43,10.18,10.18,9.35,1066956,1061207306.9,8.97,10.05,0.93,6.29
2025-11-13,000061,10.19,10.2,10.28,9.78,849231,850614275.86,4.91,0.2,0.02,5.0
2025-11-14,000061,10.18,10.24,10.68,10.11,654915,676047254.98,5.59,0.39,0.04,3.86
2025-11-17,000061,10.35,10.35,10.63,10.13,462834,477743698.18,4.88,1.07,0.11,2.73
2025-11-18,000061,10.28,10.53,10.53,9.98,515545,529472028.57,5.31,1.74,0.18,3.04
2025-11-19,000061,10.85,10.32,10.86,10.07,630371,657257748.86,7.5,-1.99,-0.21,3.71
2025-11-20,000061,10.31,10.17,10.44,10.1,352990,360850142.6,3.29,-1.45,-0.15,2.08
2025-11-21,000061,10.04,9.99,10.34,9.75,411542,413077346.5,5.8,-1.77,-0.18,2.43
2025-11-24,000061,10.03,9.94,10.4,9.91,267645,269647379.12,4.9,-0.5,-0.05,1.58
2025-11-25,000061,9.88,9.89,10.16,9.85,259654,258809992.94,3.12,-0.5,-0.05,1.53
2025-11-26,000061,9.86,9.56,9.86,9.54,285996,277388002.6,3.24,-3.34,-0.33,1.69
2025-11-27,000061,9.56,9.42,9.64,9.38,182386,172478211.64,2.72,-1.46,-0.14,1.07
2025-11-28,000061,9.41,9.55,9.61,9.32,172876,164261238.88,3.08,1.38,0.13,1.02
2025-12-01,000061,9.57,9.65,9.85,9.53,235734,228428222.19,3.35,1.05,0.1,1.39
2025-12-02,000061,9.66,9.49,9.74,9.44,136142,129413847.03,3.11,-1.66,-0.16,0.8
2025-12-03,000061,9.47,9.34,9.49,9.28,143582,134523696.0,2.21,-1.58,-0.15,0.85
2025-12-04,000061,9.23,9.29,9.33,9.17,116090,107523802.52,1.71,-0.54,-0.05,0.68
2025-12-05,000061,9.28,9.38,9.38,9.15,113024,105101194.65,2.48,0.97,0.09,0.67
