date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000420,4.4,4.74,4.84,4.34,4351982,2057628732.41,11.36,7.73,0.34,17.71
2025-09-23,000420,4.6,4.49,4.63,4.37,3099838,1388444517.24,5.49,-5.27,-0.25,12.61
2025-09-24,000420,4.47,4.4,4.47,4.32,1509700,660336870.84,3.34,-2.0,-0.09,6.14
2025-09-25,000420,4.39,4.29,4.43,4.28,1161598,503777949.97,3.41,-2.5,-0.11,4.73
2025-09-26,000420,4.27,4.32,4.43,4.23,1248892,543684433.03,4.66,0.7,0.03,5.08
2025-09-29,000420,4.29,4.24,4.31,4.18,958042,405011723.97,3.01,-1.85,-0.08,3.9
2025-09-30,000420,4.25,4.22,4.29,4.21,585815,248221662.8,1.89,-0.47,-0.02,2.38
2025-10-09,000420,4.22,4.27,4.29,4.18,775966,328843627.74,2.61,1.18,0.05,3.16
2025-10-10,000420,4.26,4.3,4.35,4.23,779966,335258832.15,2.81,0.7,0.03,3.17
2025-10-13,000420,4.14,4.24,4.25,4.1,769951,322049019.67,3.49,-1.4,-0.06,3.13
2025-10-14,000420,4.25,4.16,4.29,4.14,807375,339923625.74,3.54,-1.89,-0.08,3.28
2025-10-15,000420,4.18,4.19,4.2,4.13,461721,192462595.73,1.68,0.72,0.03,1.88
2025-10-16,000420,4.18,4.12,4.18,4.11,541609,223847814.39,1.67,-1.67,-0.07,2.2
2025-10-17,000420,4.11,4.02,4.14,4.01,582485,237056323.63,3.16,-2.43,-0.1,2.37
2025-10-20,000420,4.05,4.06,4.07,4.02,338063,136695995.0,1.24,1.0,0.04,1.38
2025-10-21,000420,4.05,4.07,4.09,4.03,349580,142260253.1,1.48,0.25,0.01,1.42
2025-10-22,000420,4.06,4.09,4.14,4.05,397983,163593513.05,2.21,0.49,0.02,1.62
2025-10-23,000420,4.08,4.13,4.14,4.04,408470,167154463.94,2.44,0.98,0.04,1.66
2025-10-24,000420,4.14,4.11,4.15,4.09,313103,128756718.0,1.45,-0.48,-0.02,1.27
2025-10-27,000420,4.12,4.09,4.13,4.08,388305,159142746.8,1.22,-0.49,-0.02,1.58
2025-10-28,000420,4.06,4.06,4.1,4.05,318500,129672250.0,1.22,-0.73,-0.03,1.3
2025-10-29,000420,4.07,4.08,4.09,4.04,332784,135283730.64,1.23,0.49,0.02,1.35
2025-10-30,000420,4.09,4.15,4.18,4.05,706125,290901455.9,3.19,1.72,0.07,2.87
2025-10-31,000420,4.09,4.08,4.12,4.07,501898,205323799.32,1.2,-1.69,-0.07,2.04
2025-11-03,000420,4.09,4.14,4.14,4.05,484610,198567459.0,2.21,1.47,0.06,1.97
2025-11-04,000420,4.14,4.2,4.24,4.1,886860,371245055.83,3.38,1.45,0.06,3.61
2025-11-05,000420,4.35,4.3,4.49,4.26,1319272,572719356.23,5.48,2.38,0.1,5.37
2025-11-06,000420,4.29,4.24,4.33,4.23,745023,316709474.4,2.33,-1.4,-0.06,3.03
2025-11-07,000420,4.22,4.24,4.3,4.22,522122,222058731.91,1.89,0.0,0.0,2.12
2025-11-10,000420,4.23,4.33,4.36,4.22,825633,356645898.34,3.3,2.12,0.09,3.36
2025-11-11,000420,4.35,4.27,4.35,4.26,566265,242912715.03,2.08,-1.39,-0.06,2.3
2025-11-12,000420,4.27,4.17,4.27,4.16,664901,278843874.4,2.58,-2.34,-0.1,2.71
2025-11-13,000420,4.19,4.29,4.31,4.18,870305,371045295.72,3.12,2.88,0.12,3.54
2025-11-14,000420,4.21,4.14,4.27,4.14,988260,413888199.81,3.03,-3.5,-0.15,4.02
2025-11-17,000420,4.12,4.15,4.17,4.09,542350,223778536.36,1.93,0.24,0.01,2.21
2025-11-18,000420,4.14,4.07,4.14,4.04,652211,265768872.0,2.41,-1.93,-0.08,2.65
2025-11-19,000420,4.06,4.05,4.1,4.03,390662,158190521.2,1.72,-0.49,-0.02,1.59
2025-11-20,000420,4.05,4.03,4.07,4.02,288743,116565553.42,1.23,-0.49,-0.02,1.17
2025-11-21,000420,4.01,3.91,4.04,3.83,804119,314815867.41,5.21,-2.98,-0.12,3.27
2025-11-24,000420,3.91,3.91,3.92,3.84,371502,144276203.7,2.05,0.0,0.0,1.51
2025-11-25,000420,3.92,3.89,3.93,3.88,482275,188272860.7,1.28,-0.51,-0.02,1.96
2025-11-26,000420,3.89,3.9,3.93,3.87,303574,118590978.7,1.54,0.26,0.01,1.24
2025-11-27,000420,3.89,3.88,3.91,3.87,252869,98455741.1,1.03,-0.51,-0.02,1.03
2025-11-28,000420,3.88,3.9,3.91,3.84,281435,109169216.0,1.8,0.52,0.02,1.14
2025-12-01,000420,3.89,3.92,3.92,3.88,289054,113036313.98,1.03,0.51,0.02,1.18
2025-12-02,000420,3.92,3.89,3.92,3.87,251187,97654197.76,1.28,-0.77,-0.03,1.02
2025-12-03,000420,3.88,3.84,3.9,3.83,321786,124131230.16,1.8,-1.29,-0.05,1.31
2025-12-04,000420,3.84,3.79,3.85,3.78,333632,127090896.0,1.82,-1.3,-0.05,1.36
2025-12-05,000420,3.78,3.85,3.85,3.77,293301,112148179.53,2.11,1.58,0.06,1.19
2025-12-08,000420,3.84,3.84,3.87,3.83,241563,92985586.0,1.04,-0.26,-0.01,0.98
2025-12-09,000420,3.86,3.85,3.9,3.84,321240,124180558.0,1.56,0.26,0.01,1.31
2025-12-10,000420,3.83,3.84,3.86,3.81,229756,88008530.07,1.3,-0.26,-0.01,0.93
2025-12-11,000420,3.83,3.98,4.19,3.8,1196309,477132298.4,10.16,3.65,0.14,4.87
2025-12-12,000420,3.93,3.97,4.02,3.92,508321,202456719.69,2.51,-0.25,-0.01,2.07
2025-12-15,000420,3.95,4.11,4.17,3.94,943820,384618020.31,5.79,3.53,0.14,3.84
2025-12-16,000420,4.07,4.03,4.07,3.99,650900,261434302.59,1.95,-1.95,-0.08,2.65
2025-12-17,000420,4.03,4.0,4.04,3.94,437570,173944108.8,2.48,-0.74,-0.03,1.78
2025-12-18,000420,3.97,4.02,4.1,3.96,458943,185813944.92,3.5,0.5,0.02,1.87
2025-12-19,000420,4.0,4.08,4.1,4.0,635237,258558265.87,2.49,1.49,0.06,2.58
2025-12-22,000420,4.08,4.07,4.12,4.06,430322,175807397.37,1.47,-0.25,-0.01,1.75
2025-12-23,000420,4.07,4.02,4.12,4.0,419400,169362572.0,2.95,-1.23,-0.05,1.71
2025-12-24,000420,4.0,4.09,4.14,3.98,586580,238893481.0,3.98,1.74,0.07,2.39
2025-12-25,000420,4.08,4.09,4.1,4.06,427237,174527156.0,0.98,0.0,0.0,1.74
2025-12-26,000420,4.09,4.23,4.39,4.08,1555393,657882821.43,7.58,3.42,0.14,6.33
2025-12-29,000420,4.45,4.65,4.65,4.43,2499355,1157348553.46,5.2,9.93,0.42,10.17
2025-12-30,000420,4.76,4.61,5.11,4.58,6210785,2979906009.59,11.4,-0.86,-0.04,25.27
2025-12-31,000420,4.61,4.53,4.71,4.42,3638616,1656981646.78,6.29,-1.74,-0.08,14.8
2026-01-05,000420,4.57,4.44,4.62,4.41,2319919,1033645201.02,4.64,-1.99,-0.09,9.44
2026-01-06,000420,4.42,4.48,4.49,4.36,1882223,836060267.15,2.93,0.9,0.04,7.66
2026-01-07,000420,4.49,4.55,4.6,4.48,2013422,914248536.67,2.68,1.56,0.07,8.19
2026-01-08,000420,4.49,4.65,4.77,4.48,2286286,1063168654.18,6.37,2.2,0.1,9.3
2026-01-09,000420,4.65,4.62,4.72,4.57,1735505,802549647.69,3.23,-0.65,-0.03,7.06
2026-01-12,000420,4.7,4.77,4.8,4.66,2085987,986165871.8,3.03,3.25,0.15,8.49
2026-01-13,000420,4.7,4.54,4.71,4.52,1762179,808648775.4,3.98,-4.82,-0.23,7.17
