date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000430,7.0,6.9,7.0,6.86,62626,49811087.57,1.99,-1.71,-0.12,1.89
2025-09-23,000430,6.89,6.81,6.97,6.65,87606,68317003.13,4.64,-1.3,-0.09,2.64
2025-09-24,000430,6.7,6.79,6.83,6.7,43591,33996025.55,1.91,-0.29,-0.02,1.31
2025-09-25,000430,6.76,6.72,6.78,6.68,49428,38175803.0,1.47,-1.03,-0.07,1.49
2025-09-26,000430,6.77,6.94,7.0,6.7,102002,80943470.24,4.46,3.27,0.22,3.07
2025-09-29,000430,6.96,7.02,7.09,6.9,97802,78834786.29,2.74,1.15,0.08,2.95
2025-09-30,000430,6.99,7.02,7.08,6.98,45810,37012097.0,1.42,0.0,0.0,1.38
2025-10-09,000430,7.04,6.67,7.04,6.67,158154,122188829.1,5.27,-4.99,-0.35,4.77
2025-10-10,000430,6.67,6.76,6.81,6.66,59568,46193944.48,2.25,1.35,0.09,1.8
2025-10-13,000430,6.63,6.7,6.79,6.56,57852,44362019.0,3.4,-0.89,-0.06,1.74
2025-10-14,000430,6.7,6.65,6.75,6.62,39608,30398708.1,1.94,-0.75,-0.05,1.19
2025-10-15,000430,6.63,6.64,6.78,6.6,54006,41461782.8,2.71,-0.15,-0.01,1.63
2025-10-16,000430,6.63,6.58,6.73,6.56,44375,33792215.6,2.56,-0.9,-0.06,1.34
2025-10-17,000430,6.37,6.37,6.47,6.31,80631,59301946.54,2.43,-3.19,-0.21,2.43
2025-10-20,000430,6.42,6.41,6.51,6.36,47751,35412311.21,2.35,0.63,0.04,1.44
2025-10-21,000430,6.44,6.55,6.59,6.39,67286,50186655.28,3.12,2.18,0.14,2.03
2025-10-22,000430,6.52,6.6,6.67,6.49,45936,34868285.32,2.75,0.76,0.05,1.38
2025-10-23,000430,6.6,6.6,6.68,6.55,47022,35704322.08,1.97,0.0,0.0,1.42
2025-10-24,000430,6.61,6.77,6.84,6.57,63201,48698592.04,4.09,2.58,0.17,1.91
2025-10-27,000430,6.81,6.82,6.87,6.75,72026,56450818.68,1.77,0.74,0.05,2.17
2025-10-28,000430,6.79,6.69,6.79,6.64,61503,47525328.32,2.2,-1.91,-0.13,1.85
2025-10-29,000430,6.7,6.63,6.72,6.57,35902,27341891.02,2.24,-0.9,-0.06,1.08
2025-10-30,000430,6.67,6.67,6.75,6.62,32798,25174694.0,1.96,0.6,0.04,0.99
2025-10-31,000430,6.64,6.76,6.78,6.64,43055,33389614.44,2.1,1.35,0.09,1.3
2025-11-03,000430,6.82,6.86,6.87,6.71,60197,47120486.68,2.37,1.48,0.1,1.81
2025-11-05,000430,7.2,7.2,7.2,6.95,149918,123354652.18,3.64,4.96,0.34,4.52
2025-11-06,000430,7.29,7.37,7.55,6.92,290659,240504811.05,8.75,2.36,0.17,8.76
2025-11-07,000430,7.35,7.33,7.61,7.31,138756,118688955.99,4.07,-0.54,-0.04,4.18
2025-11-10,000430,7.44,7.67,7.7,7.2,188312,162787256.5,6.82,4.64,0.34,5.68
2025-11-11,000430,7.82,8.05,8.05,7.7,118577,108528342.39,4.56,4.95,0.38,3.57
2025-11-12,000430,8.13,8.11,8.26,7.83,185831,172620658.54,5.34,0.75,0.06,5.6
2025-11-13,000430,8.26,8.52,8.52,8.07,164241,158227317.42,5.55,5.06,0.41,4.95
2025-11-14,000430,8.59,8.37,8.77,8.23,199783,194208352.91,6.34,-1.76,-0.15,6.02
2025-11-17,000430,8.26,7.95,8.26,7.95,98598,90917703.0,3.7,-5.02,-0.42,2.97
2025-11-18,000430,7.55,7.55,7.7,7.55,110363,95995756.06,1.89,-5.03,-0.4,3.33
2025-11-19,000430,7.22,7.3,7.55,7.21,185774,156499516.84,4.5,-3.31,-0.25,5.6
2025-11-20,000430,7.26,7.1,7.36,6.95,180433,147078451.61,5.62,-2.74,-0.2,5.44
2025-11-21,000430,7.03,6.97,7.13,6.94,121004,97384293.66,2.68,-1.83,-0.13,3.65
2025-11-24,000430,7.06,7.1,7.11,6.99,70896,57513568.57,1.72,1.87,0.13,2.14
2025-11-25,000430,7.13,7.1,7.17,7.04,67829,55270274.57,1.83,0.0,0.0,2.04
2025-11-26,000430,6.99,7.12,7.16,6.95,84814,68688104.47,2.96,0.28,0.02,2.56
2025-11-27,000430,7.09,7.01,7.1,6.99,60433,48837416.0,1.54,-1.54,-0.11,1.82
