date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000055,4.51,4.4,4.53,4.36,244033,107527253.82,3.78,-2.22,-0.1,3.61
2025-09-23,000055,4.4,4.25,4.41,4.18,201678,85784086.66,5.23,-3.41,-0.15,2.98
2025-09-24,000055,4.22,4.28,4.28,4.2,111116,47168269.3,1.88,0.71,0.03,1.64
2025-09-25,000055,4.26,4.24,4.31,4.23,112073,47800134.25,1.87,-0.93,-0.04,1.66
2025-09-26,000055,4.24,4.25,4.33,4.2,100137,42637320.0,3.07,0.24,0.01,1.48
2025-09-29,000055,4.25,4.28,4.29,4.18,71678,30439960.94,2.59,0.71,0.03,1.06
2025-09-30,000055,4.29,4.2,4.3,4.19,125916,53260744.0,2.57,-1.87,-0.08,1.86
2025-10-09,000055,4.21,4.29,4.33,4.17,144365,61399863.7,3.81,2.14,0.09,2.14
2025-10-10,000055,4.27,4.33,4.35,4.25,143007,61613472.46,2.33,0.93,0.04,2.12
2025-10-13,000055,4.23,4.29,4.29,4.18,106775,45237960.01,2.54,-0.92,-0.04,1.58
2025-10-14,000055,4.3,4.3,4.38,4.28,135477,58726279.25,2.33,0.23,0.01,2.0
2025-10-15,000055,4.3,4.32,4.34,4.28,88830,38294435.73,1.4,0.47,0.02,1.31
2025-10-16,000055,4.31,4.26,4.32,4.23,97871,41731375.0,2.08,-1.39,-0.06,1.45
2025-10-17,000055,4.25,4.22,4.39,4.21,153777,65986501.94,4.23,-0.94,-0.04,2.28
2025-10-20,000055,4.24,4.25,4.28,4.21,106001,44978208.0,1.66,0.71,0.03,1.57
2025-10-21,000055,4.25,4.35,4.36,4.24,157815,68084741.79,2.82,2.35,0.1,2.34
2025-10-22,000055,4.35,4.35,4.37,4.32,85948,37379940.57,1.15,0.0,0.0,1.27
2025-10-23,000055,4.39,4.4,4.42,4.35,142484,62366321.61,1.61,1.15,0.05,2.11
2025-10-24,000055,4.39,4.35,4.44,4.34,121616,53292330.18,2.27,-1.14,-0.05,1.8
2025-10-27,000055,4.38,4.36,4.4,4.33,99155,43344495.06,1.61,0.23,0.01,1.47
2025-10-28,000055,4.35,4.43,4.45,4.35,163184,71766835.6,2.29,1.61,0.07,2.41
2025-10-29,000055,4.4,4.35,4.4,4.3,173826,75424428.8,2.26,-1.81,-0.08,2.57
2025-10-30,000055,4.34,4.24,4.35,4.23,158056,67654540.21,2.76,-2.53,-0.11,2.34
2025-10-31,000055,4.25,4.28,4.32,4.24,108070,46317661.29,1.89,0.94,0.04,1.6
2025-11-03,000055,4.32,4.33,4.35,4.29,102603,44373054.55,1.4,1.17,0.05,1.52
2025-11-04,000055,4.33,4.35,4.35,4.3,93058,40316563.0,1.15,0.46,0.02,1.38
2025-11-05,000055,4.34,4.42,4.43,4.32,164257,72231803.17,2.53,1.61,0.07,2.43
2025-11-06,000055,4.42,4.39,4.42,4.37,97206,42639031.0,1.13,-0.68,-0.03,1.44
2025-11-07,000055,4.39,4.44,4.44,4.38,129005,56960054.16,1.37,1.14,0.05,1.91
2025-11-10,000055,4.44,4.44,4.46,4.39,117657,52115050.58,1.58,0.0,0.0,1.74
2025-11-11,000055,4.43,4.47,4.49,4.41,124067,55373775.46,1.8,0.68,0.03,1.84
2025-11-12,000055,4.46,4.45,4.49,4.42,133702,59527110.98,1.57,-0.45,-0.02,1.98
2025-11-13,000055,4.46,4.49,4.51,4.42,139931,62751477.35,2.02,0.9,0.04,2.07
2025-11-14,000055,4.48,4.5,4.55,4.48,163229,73640224.29,1.56,0.22,0.01,2.42
2025-11-17,000055,4.52,4.5,4.53,4.45,123071,55379105.0,1.78,0.0,0.0,1.82
2025-11-18,000055,4.5,4.47,4.5,4.41,144174,64104762.64,2.0,-0.67,-0.03,2.13
2025-11-19,000055,4.46,4.39,4.47,4.36,144990,63740199.26,2.46,-1.79,-0.08,2.15
2025-11-20,000055,4.39,4.35,4.42,4.31,91282,39737042.87,2.51,-0.91,-0.04,1.35
2025-11-21,000055,4.32,4.11,4.36,4.08,239234,100421459.74,6.44,-5.52,-0.24,3.54
2025-11-24,000055,4.12,4.14,4.17,4.08,116725,48187953.97,2.19,0.73,0.03,1.73
2025-11-25,000055,4.14,4.18,4.22,4.13,85889,35973506.38,2.17,0.97,0.04,1.27
2025-11-26,000055,4.18,4.18,4.24,4.17,101310,42513626.0,1.67,0.0,0.0,1.5
2025-11-27,000055,4.2,4.19,4.22,4.18,71881,30206879.0,0.96,0.24,0.01,1.06
2025-11-28,000055,4.2,4.25,4.26,4.18,83913,35433296.42,1.91,1.43,0.06,1.24
2025-12-01,000055,4.26,4.24,4.28,4.21,83187,35300597.28,1.65,-0.24,-0.01,1.23
2025-12-02,000055,4.22,4.24,4.26,4.18,86815,36669805.38,1.89,0.0,0.0,1.28
2025-12-03,000055,4.22,4.26,4.27,4.2,104497,44315260.34,1.65,0.47,0.02,1.55
2025-12-04,000055,4.25,4.19,4.25,4.17,106790,44877762.0,1.88,-1.64,-0.07,1.58
2025-12-05,000055,4.24,4.26,4.27,4.16,98539,41657823.5,2.63,1.67,0.07,1.46
2025-12-08,000055,4.25,4.32,4.34,4.23,114190,48998781.0,2.58,1.41,0.06,1.69
2025-12-09,000055,4.32,4.27,4.32,4.26,68756,29411226.5,1.39,-1.16,-0.05,1.02
2025-12-10,000055,4.26,4.27,4.3,4.22,76065,32400947.96,1.87,0.0,0.0,1.13
2025-12-11,000055,4.25,4.19,4.28,4.18,79451,33441775.0,2.34,-1.87,-0.08,1.18
2025-12-12,000055,4.19,4.2,4.26,4.17,99736,42080514.82,2.15,0.24,0.01,1.48
2025-12-15,000055,4.16,4.22,4.23,4.16,70071,29452277.73,1.67,0.48,0.02,1.04
2025-12-16,000055,4.19,4.12,4.19,4.11,83788,34715639.2,1.9,-2.37,-0.1,1.24
2025-12-17,000055,4.11,4.06,4.14,4.03,105200,42834417.9,2.67,-1.46,-0.06,1.56
2025-12-18,000055,4.05,4.17,4.2,4.02,132421,55025191.1,4.43,2.71,0.11,1.96
2025-12-19,000055,4.17,4.24,4.26,4.15,74822,31554310.95,2.64,1.68,0.07,1.11
2025-12-22,000055,4.24,4.24,4.26,4.21,56922,24095186.64,1.18,0.0,0.0,0.84
2025-12-23,000055,4.24,4.15,4.25,4.14,78791,32990005.72,2.59,-2.12,-0.09,1.17
2025-12-24,000055,4.15,4.24,4.27,4.13,90326,38002068.0,3.37,2.17,0.09,1.34
2025-12-25,000055,4.23,4.24,4.26,4.2,85260,36069761.77,1.42,0.0,0.0,1.26
2025-12-26,000055,4.24,4.25,4.3,4.2,109637,46478599.37,2.36,0.24,0.01,1.62
2025-12-29,000055,4.24,4.2,4.24,4.17,86378,36312487.56,1.65,-1.18,-0.05,1.28
2025-12-30,000055,4.19,4.14,4.2,4.13,82457,34340619.0,1.67,-1.43,-0.06,1.22
2025-12-31,000055,4.17,4.1,4.17,4.08,97545,40004690.89,2.17,-0.97,-0.04,1.44
2026-01-05,000055,4.1,4.13,4.14,4.08,73635,30335886.0,1.46,0.73,0.03,1.09
2026-01-06,000055,4.13,4.16,4.21,4.13,89845,37432629.77,1.94,0.73,0.03,1.33
2026-01-07,000055,4.16,4.19,4.3,4.13,165958,69740767.85,4.09,0.72,0.03,2.46
2026-01-08,000055,4.18,4.21,4.24,4.16,93157,39225843.17,1.91,0.48,0.02,1.38
2026-01-09,000055,4.2,4.2,4.23,4.16,120302,50543333.32,1.66,-0.24,-0.01,1.78
2026-01-12,000055,4.19,4.2,4.21,4.17,139180,58233771.16,0.95,0.0,0.0,2.06
2026-01-13,000055,4.2,4.2,4.28,4.16,158671,66948551.32,2.86,0.0,0.0,2.35
2026-01-14,000055,4.2,4.31,4.44,4.18,379903,162715520.84,6.19,2.62,0.11,5.62
2026-01-15,000055,4.28,4.23,4.3,4.2,196193,83138299.45,2.32,-1.86,-0.08,2.9
2026-01-16,000055,4.24,4.18,4.26,4.17,113386,47558617.0,2.13,-1.18,-0.05,1.68
2026-01-19,000055,4.16,4.21,4.22,4.16,93589,39293732.71,1.44,0.72,0.03,1.38
2026-01-20,000055,4.21,4.24,4.26,4.2,112686,47825584.07,1.43,0.71,0.03,1.67
