date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000063,44.09,45.02,45.75,43.86,1996780,8962316238.38,4.32,2.83,1.24,4.96
2025-09-23,000063,45.03,43.5,45.3,42.25,2103793,9153775170.35,6.77,-3.38,-1.52,5.22
2025-09-24,000063,42.88,43.97,44.2,42.5,1708326,7400153378.94,3.91,1.08,0.47,4.24
2025-09-25,000063,44.0,45.8,46.36,43.83,2659461,12084419089.8,5.75,4.16,1.83,6.6
2025-09-26,000063,45.36,44.47,47.05,43.82,2747519,12387882391.45,7.05,-2.9,-1.33,6.82
2025-09-29,000063,44.42,45.11,45.6,43.63,1657327,7404033670.82,4.43,1.44,0.64,4.12
2025-09-30,000063,45.22,45.64,46.18,44.66,1490819,6773192616.97,3.37,1.17,0.53,3.7
2025-10-09,000063,45.88,49.98,50.2,45.86,4508686,22120684454.67,9.51,9.51,4.34,11.2
2025-10-10,000063,51.01,52.0,54.09,50.0,4906947,25514362630.69,8.18,4.04,2.02,12.18
2025-10-13,000063,51.04,53.67,55.0,50.2,3682499,19317777065.84,9.23,3.21,1.67,9.14
2025-10-14,000063,54.11,50.2,55.85,50.0,3667510,19415044611.29,10.9,-6.47,-3.47,9.11
2025-10-15,000063,51.03,50.4,51.68,48.53,2449380,12216470401.44,6.27,0.4,0.2,6.08
2025-10-16,000063,50.41,54.03,55.26,50.41,3369629,18015224807.7,9.62,7.2,3.63,8.37
2025-10-17,000063,53.4,48.63,53.88,48.63,3195953,16078399368.51,9.72,-9.99,-5.4,7.94
2025-10-20,000063,49.0,48.6,49.87,47.84,1880815,9182116668.55,4.17,-0.06,-0.03,4.67
2025-10-21,000063,48.87,51.24,51.94,48.3,2242076,11278479336.04,7.49,5.43,2.64,5.57
2025-10-22,000063,50.19,49.94,50.58,48.72,1638570,8130304067.09,3.63,-2.54,-1.3,4.07
2025-10-23,000063,49.75,48.19,49.76,47.46,1531197,7360533064.64,4.61,-3.5,-1.75,3.8
2025-10-24,000063,48.8,49.85,50.13,48.47,1802633,8928361854.26,3.44,3.44,1.66,4.48
2025-10-27,000063,50.5,51.32,52.5,50.1,2071917,10598537991.02,4.81,2.95,1.47,5.14
2025-10-28,000063,50.4,49.39,50.59,48.92,1960553,9748756811.59,3.25,-3.76,-1.93,4.87
2025-10-29,000063,45.45,46.2,46.7,44.59,3991959,18259603875.93,4.27,-6.46,-3.19,9.91
2025-10-30,000063,45.61,44.83,45.88,44.76,2285196,10333210301.13,2.42,-2.97,-1.37,5.67
2025-10-31,000063,44.65,43.46,44.66,43.4,1862971,8184852241.03,2.81,-3.06,-1.37,4.63
