date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000099,22.0,22.62,22.8,22.0,220273,497111890.79,3.64,2.82,0.62,2.84
2025-09-23,000099,22.54,22.1,22.54,21.67,202741,446938722.43,3.85,-2.3,-0.52,2.61
2025-09-24,000099,21.94,22.97,23.04,21.76,378659,855625427.98,5.79,3.94,0.87,4.88
2025-09-25,000099,22.87,22.36,22.87,22.34,206653,466338130.05,2.31,-2.66,-0.61,2.66
2025-09-26,000099,22.38,22.02,22.51,21.97,165859,369185507.06,2.42,-1.52,-0.34,2.14
2025-09-29,000099,21.94,21.82,21.94,21.56,141348,307744835.25,1.73,-0.91,-0.2,1.82
2025-09-30,000099,21.94,22.09,22.34,21.83,157926,349860335.36,2.34,1.24,0.27,2.04
2025-10-09,000099,22.04,22.2,22.32,21.81,174401,385931166.69,2.31,0.5,0.11,2.25
2025-10-10,000099,22.1,22.7,22.94,22.02,302185,684719357.07,4.14,2.25,0.5,3.9
2025-10-13,000099,21.99,22.56,22.7,21.41,237855,526629099.02,5.68,-0.62,-0.14,3.07
2025-10-14,000099,23.02,22.66,23.34,22.6,334289,771453511.35,3.28,0.44,0.1,4.31
2025-10-15,000099,23.06,22.48,23.06,22.24,171739,387283125.85,3.62,-0.79,-0.18,2.21
2025-10-16,000099,22.41,22.05,22.61,22.0,144469,321788174.2,2.71,-1.91,-0.43,1.86
2025-10-17,000099,22.05,21.42,22.44,21.35,165955,363293388.87,4.94,-2.86,-0.63,2.14
2025-10-20,000099,21.65,21.58,21.84,21.39,95938,207507935.46,2.1,0.75,0.16,1.24
2025-10-21,000099,21.62,21.83,21.9,21.42,116814,254410296.28,2.22,1.16,0.25,1.51
2025-10-22,000099,21.72,21.55,21.85,21.51,75392,163750429.22,1.56,-1.28,-0.28,0.97
2025-10-23,000099,21.55,21.78,21.85,21.29,112304,243199928.73,2.6,1.07,0.23,1.45
2025-10-24,000099,21.83,21.95,22.08,21.72,118828,260816902.75,1.65,0.78,0.17,1.53
2025-10-27,000099,22.42,22.15,22.49,22.11,145365,323441227.04,1.73,0.91,0.2,1.87
2025-10-28,000099,22.15,21.99,22.27,21.95,107425,237268725.07,1.44,-0.72,-0.16,1.38
2025-10-29,000099,21.95,22.04,22.08,21.86,101206,222491453.28,1.0,0.23,0.05,1.3
2025-10-30,000099,22.2,21.8,22.2,21.75,119972,263137211.17,2.04,-1.09,-0.24,1.55
2025-10-31,000099,21.8,22.04,22.2,21.75,112318,247523203.71,2.06,1.1,0.24,1.45
2025-11-03,000099,22.04,22.21,22.32,21.86,123602,273611594.22,2.09,0.77,0.17,1.59
2025-11-04,000099,22.18,21.9,22.18,21.77,97295,213385349.64,1.85,-1.4,-0.31,1.25
2025-11-05,000099,21.68,21.85,21.95,21.6,69506,151560794.2,1.6,-0.23,-0.05,0.9
2025-11-06,000099,21.86,21.73,21.87,21.63,100415,218235747.96,1.1,-0.55,-0.12,1.29
2025-11-07,000099,21.63,21.53,21.77,21.48,97027,209099093.13,1.33,-0.92,-0.2,1.25
2025-11-10,000099,21.56,21.66,21.78,21.52,81367,175913225.58,1.21,0.6,0.13,1.05
2025-11-11,000099,21.9,21.82,22.21,21.82,170585,375480291.6,1.8,0.74,0.16,2.2
2025-11-12,000099,21.76,21.42,21.76,21.37,111381,239170923.55,1.79,-1.83,-0.4,1.44
2025-11-13,000099,21.43,21.4,21.46,21.28,73666,157434031.08,0.84,-0.09,-0.02,0.95
2025-11-14,000099,21.35,21.19,21.39,21.18,81652,173804066.24,0.98,-0.98,-0.21,1.05
2025-11-17,000099,21.15,20.93,21.15,20.85,85563,179283232.82,1.42,-1.23,-0.26,1.1
2025-11-18,000099,20.97,20.76,20.98,20.72,74448,154693631.02,1.24,-0.81,-0.17,0.96
2025-11-19,000099,20.76,20.73,20.85,20.51,82129,169632551.27,1.64,-0.14,-0.03,1.06
2025-11-20,000099,20.73,20.4,20.78,20.39,73159,150304820.52,1.88,-1.59,-0.33,0.94
2025-11-21,000099,20.2,19.77,20.4,19.76,114554,228923096.01,3.14,-3.09,-0.63,1.48
2025-11-24,000099,20.1,20.46,20.49,19.83,117133,236881920.94,3.34,3.49,0.69,1.51
2025-11-25,000099,20.5,20.35,20.6,20.31,87028,177696895.0,1.42,-0.54,-0.11,1.12
2025-11-26,000099,20.34,20.18,20.5,20.18,67730,137408622.12,1.57,-0.84,-0.17,0.87
2025-11-27,000099,20.3,20.4,20.65,20.21,116812,238655322.69,2.18,1.09,0.22,1.51
2025-11-28,000099,20.31,20.32,20.45,20.11,100632,203585289.83,1.67,-0.39,-0.08,1.3
2025-12-01,000099,20.33,20.63,20.73,20.3,113742,233727045.77,2.12,1.53,0.31,1.47
2025-12-02,000099,20.52,20.61,20.79,20.41,76595,157354728.04,1.84,-0.1,-0.02,0.99
2025-12-03,000099,20.51,20.26,20.56,20.23,78424,159466794.76,1.6,-1.7,-0.35,1.01
2025-12-04,000099,20.26,20.01,20.34,20.0,74421,149548751.0,1.68,-1.23,-0.25,0.96
2025-12-05,000099,20.02,20.43,20.49,19.97,95897,194904668.34,2.6,2.1,0.42,1.24
2025-12-08,000099,20.41,20.33,20.6,20.25,99786,203696225.06,1.71,-0.49,-0.1,1.29
2025-12-09,000099,20.33,20.12,20.44,20.1,67996,137508749.27,1.67,-1.03,-0.21,0.88
2025-12-10,000099,20.11,20.18,20.22,20.0,56587,113921431.48,1.09,0.3,0.06,0.73
2025-12-11,000099,20.18,19.97,20.38,19.95,79975,160707883.06,2.13,-1.04,-0.21,1.03
