date,股票代码,open,close,high,low,volume,amount,amplitude,change_pct,change_amount,turnover
2025-09-22,000428,4.05,3.86,4.08,3.82,824914,321988156.47,6.37,-5.39,-0.22,8.1
2025-09-23,000428,3.88,3.47,3.89,3.47,997904,352987626.17,10.88,-10.1,-0.39,9.79
2025-09-24,000428,3.46,3.39,3.47,3.34,643830,218169572.65,3.75,-2.31,-0.08,6.32
2025-09-25,000428,3.36,3.33,3.37,3.28,484369,160938578.48,2.65,-1.77,-0.06,4.75
2025-09-26,000428,3.31,3.31,3.35,3.27,313927,103907715.79,2.4,-0.6,-0.02,3.08
2025-09-29,000428,3.29,3.3,3.33,3.23,270958,89287442.35,3.02,-0.3,-0.01,2.66
2025-09-30,000428,3.3,3.26,3.32,3.26,267016,87675964.52,1.82,-1.21,-0.04,2.62
2025-10-09,000428,3.23,3.17,3.24,3.15,318940,101145476.59,2.76,-2.76,-0.09,3.13
2025-10-10,000428,3.16,3.18,3.21,3.16,255359,81360406.89,1.58,0.32,0.01,2.51
2025-10-13,000428,3.11,3.17,3.17,3.08,218566,68494644.43,2.83,-0.31,-0.01,2.15
2025-10-14,000428,3.18,3.18,3.21,3.17,237809,75846405.76,1.26,0.32,0.01,2.33
2025-10-15,000428,3.18,3.21,3.24,3.17,205241,65794725.94,2.2,0.94,0.03,2.01
2025-10-16,000428,3.2,3.17,3.23,3.15,202833,64511761.96,2.49,-1.25,-0.04,1.99
2025-10-17,000428,3.17,3.14,3.19,3.14,207701,65746778.42,1.58,-0.95,-0.03,2.04
2025-10-20,000428,3.15,3.2,3.2,3.15,172317,54762652.86,1.59,1.91,0.06,1.69
2025-10-21,000428,3.19,3.26,3.26,3.18,232376,75040442.64,2.5,1.88,0.06,2.28
2025-10-22,000428,3.25,3.29,3.31,3.25,211502,69426039.95,1.84,0.92,0.03,2.08
2025-10-23,000428,3.29,3.33,3.35,3.26,231460,76547409.31,2.74,1.22,0.04,2.27
2025-10-24,000428,3.32,3.26,3.35,3.26,206413,67875518.59,2.7,-2.1,-0.07,2.03
2025-10-27,000428,3.27,3.26,3.28,3.23,178177,57933614.0,1.53,0.0,0.0,1.75
2025-10-28,000428,3.26,3.25,3.27,3.23,151143,49143065.0,1.23,-0.31,-0.01,1.48
2025-10-29,000428,3.24,3.23,3.25,3.19,177526,57090932.0,1.85,-0.62,-0.02,1.74
2025-10-30,000428,3.24,3.19,3.24,3.18,166425,53452460.45,1.86,-1.24,-0.04,1.63
2025-10-31,000428,3.2,3.26,3.27,3.19,234290,76146317.0,2.51,2.19,0.07,2.3
2025-11-03,000428,3.33,3.31,3.35,3.27,205177,67767859.2,2.45,1.53,0.05,2.01
2025-11-04,000428,3.29,3.32,3.33,3.28,190477,63083032.0,1.51,0.3,0.01,1.87
2025-11-05,000428,3.32,3.38,3.4,3.3,241115,81328753.01,3.01,1.81,0.06,2.37
2025-11-06,000428,3.36,3.37,3.4,3.3,245262,82292311.72,2.96,-0.3,-0.01,2.41
2025-11-07,000428,3.37,3.36,3.41,3.34,183603,61815712.93,2.08,-0.3,-0.01,1.8
2025-11-10,000428,3.37,3.48,3.5,3.32,301547,103759014.83,5.36,3.57,0.12,2.96
2025-11-11,000428,3.47,3.5,3.51,3.44,190156,66288139.42,2.01,0.57,0.02,1.87
2025-11-12,000428,3.51,3.45,3.54,3.44,188896,65626877.0,2.86,-1.43,-0.05,1.85
2025-11-13,000428,3.44,3.55,3.55,3.42,262609,91761807.17,3.77,2.9,0.1,2.58
2025-11-14,000428,3.51,3.51,3.63,3.5,233036,82576922.6,3.66,-1.13,-0.04,2.29
2025-11-17,000428,3.51,3.55,3.57,3.48,217020,76822828.54,2.56,1.14,0.04,2.13
2025-11-18,000428,3.53,3.53,3.59,3.48,191003,67083828.0,3.1,-0.56,-0.02,1.87
2025-11-19,000428,3.51,3.48,3.55,3.44,178007,62058746.0,3.12,-1.42,-0.05,1.75
2025-11-20,000428,3.48,3.44,3.5,3.39,160039,55041086.0,3.16,-1.15,-0.04,1.57
2025-11-21,000428,3.39,3.33,3.46,3.33,182504,61764215.0,3.78,-3.2,-0.11,1.79
2025-11-24,000428,3.35,3.44,3.46,3.35,205241,69975599.39,3.3,3.3,0.11,2.01
2025-11-25,000428,3.45,3.43,3.46,3.42,164050,56343473.0,1.16,-0.29,-0.01,1.61
2025-11-26,000428,3.42,3.39,3.49,3.38,180757,61907906.0,3.21,-1.17,-0.04,1.77
2025-11-27,000428,3.4,3.44,3.48,3.35,231596,79384289.2,3.83,1.47,0.05,2.27
2025-11-28,000428,3.44,3.5,3.5,3.4,201755,69627657.92,2.91,1.74,0.06,1.98
2025-12-01,000428,3.5,3.5,3.54,3.47,192638,67616075.89,2.0,0.0,0.0,1.89
2025-12-02,000428,3.5,3.53,3.56,3.45,220579,77547698.48,3.14,0.86,0.03,2.16
2025-12-03,000428,3.54,3.51,3.54,3.48,241830,84865159.05,1.7,-0.57,-0.02,2.37
2025-12-04,000428,3.48,3.38,3.5,3.37,235708,80584026.2,3.7,-3.7,-0.13,2.31
2025-12-05,000428,3.39,3.4,3.41,3.34,148718,50285160.0,2.07,0.59,0.02,1.46
